SRX1674506	TFs and others	MBD3	Uterus	HeLa	35004	155/209	384/419	-7.96314	-3.77272	0.809223
SRX2194277	TFs and others	BRD4	Breast	SUM 159PT	26419	97/209	274/419	-5.15595	-2.56759	0.709723
SRX4377547	TFs and others	BRD2	Breast	HCC1806	20636	139/209	347/419	-5.1379	-2.56027	0.803069
SRX100476	TFs and others	TAF1	Blood	K-562	12659	88/209	256/419	-5.04646	-2.47929	0.689145
SRX250091	TFs and others	MYC	Breast	MDA-MB-453	26756	144/209	354/419	-5.00977	-2.45282	0.815506
SRX190360	TFs and others	MAX	Digestive tract	HCT 116	38769	141/209	349/419	-4.99969	-2.45273	0.809956
SRX4377540	TFs and others	BRD2	Breast	MDA-MB-231	12282	99/209	276/419	-4.98867	-2.45147	0.719108
SRX7551119	TFs and others	SETD1A	Uterus	HeLa	14212	112/209	300/419	-4.93941	-2.41835	0.748453
SRX217738	TFs and others	TAF3	Digestive tract	HCT 116	12045	105/209	287/419	-4.93667	-2.41835	0.733458
SRX4377537	TFs and others	BRD2	Breast	MDA-MB-231	16171	111/209	297/419	-4.8721	-2.36292	0.749263
SRX5576992	TFs and others	CREB1	Lung	A549	18211	141/209	348/419	-4.79486	-2.29464	0.812283
SRX4367431	TFs and others	TBP	Lung	Bronchial tracheal epithelial cells	11034	113/209	301/419	-4.78426	-2.29281	0.752627
SRX116437	TFs and others	PHF8	Blood	K-562	21221	125/209	321/419	-4.77457	-2.29172	0.780679
SRX7719080	TFs and others	SMAD3	Others	H69	10951	95/209	267/419	-4.76581	-2.2914	0.713313
SRX5824560	TFs and others	BRD2	Breast	SUM 149PT	14859	105/209	285/419	-4.73429	-2.27162	0.738605
SRX250092	TFs and others	AR	Breast	MDA-MB-453	37368	140/209	346/419	-4.72964	-2.27162	0.811185
SRX10131665	TFs and others	NELFCD	Lung	Bronchial tracheal epithelial cells	10829	111/209	296/419	-4.70607	-2.25602	0.751794
SRX6066491	TFs and others	POLR2C	Digestive tract	HCT 116	17991	146/209	355/419	-4.66661	-2.22962	0.824503
SRX10333912	TFs and others	NELFA	Digestive tract	DLD-1	10941	101/209	277/419	-4.66229	-2.22962	0.730986
SRX3852900	TFs and others	NELFE	Blood	K-562	9444	83/209	242/419	-4.65661	-2.22962	0.687591
SRX4377556	TFs and others	BRD4	Breast	MDA-MB-231	35052	125/209	320/419	-4.59597	-2.17922	0.783119
SRX5757566	TFs and others	SMAD3	Breast	SUM 159PT	11483	106/209	286/419	-4.59148	-2.17922	0.743032
SRX1711343	TFs and others	INTS12	Lung	Bronchial epithelial cells	10927	104/209	282/419	-4.55266	-2.14757	0.739353
SRX2251223	TFs and others	BRD4	Prostate	C4-2	29879	118/209	307/419	-4.52718	-2.1314	0.770569
SRX5824565	TFs and others	BRD2	Breast	SUM 149PT	18272	117/209	306/419	-4.52248	-2.1314	0.766535
SRX4385550	TFs and others	SUPT5H	Digestive tract	HCT 116	13715	132/209	331/419	-4.4887	-2.10446	0.799491
SRX2251225	TFs and others	BRD4	Prostate	C4-2	24585	108/209	289/419	-4.46484	-2.08734	0.749193
SRX10881849	TFs and others	SS18	Others	BT-16	26048	126/209	321/419	-4.45011	-2.07937	0.786925
SRX4377545	TFs and others	BRD2	Breast	SUM 159PT	12755	107/209	287/419	-4.44363	-2.07937	0.747428
SRX4377546	TFs and others	BRD2	Breast	SUM 159PT	13233	108/209	288/419	-4.43728	-2.07937	0.751794
SRX4377533	TFs and others	BRD4	Breast	MDA-MB-231	35072	125/209	319/419	-4.41127	-2.0597	0.785574
SRX4377552	TFs and others	BRD2	Breast	MDA-MB-231	14067	105/209	282/419	-4.3805	-2.03518	0.746462
SRX5316104	TFs and others	O-GlcNAc	Prostate	LNCAP	9397	104/209	280/419	-4.36337	-2.02421	0.744634
SRX424010	TFs and others	KDM4C	Digestive tract	KYSE-150	10469	100/209	273/419	-4.32111	-1.98803	0.734353
SRX190358	TFs and others	SP1	Digestive tract	HCT 116	35477	132/209	329/419	-4.26121	-1.93859	0.804351
SRX4708041	TFs and others	NONO	Liver	Hep G2	13398	114/209	298/419	-4.24719	-1.93859	0.766931
SRX8706938	TFs and others	E2F1	Prostate	LNCAP	12750	121/209	310/419	-4.24559	-1.93859	0.782513
SRX6961665	TFs and others	SUPT5H	Digestive tract	HCT 116	13616	115/209	299/419	-4.24083	-1.93859	0.771071
SRX5824569	TFs and others	BRD2	Breast	SUM 149PT	16930	120/209	309/419	-4.23945	-1.93859	0.778557
SRX6102134	TFs and others	NELFE	Uterus	HeLa	14590	94/209	260/419	-4.23691	-1.93859	0.724807
SRX5266973	TFs and others	KDM4A	Blood	THP-1	15430	140/209	342/419	-4.23004	-1.93725	0.820672
SRX7692446	TFs and others	POLR2C	Breast	MCF-7	10835	92/209	256/419	-4.22068	-1.93335	0.720469
SRX2565135	TFs and others	E2F1	Prostate	LNCAP	17511	142/209	346/419	-4.19071	-1.9103	0.822773
SRX4377539	TFs and others	BRD2	Breast	MDA-MB-231	18933	119/209	306/419	-4.1869	-1.9103	0.779638
SRX4708024	TFs and others	HNRNPLL	Liver	Hep G2	14085	117/209	302/419	-4.13289	-1.86155	0.776688
SRX4377544	TFs and others	BRD2	Breast	SUM 159PT	23777	137/209	337/419	-4.12498	-1.85884	0.815001
SRX3852892	TFs and others	NELFE	Blood	K-562	11730	108/209	286/419	-4.11559	-1.85541	0.757052
SRX8706940	TFs and others	E2F1	Prostate	C4-2	12720	109/209	287/419	-4.11133	-1.85541	0.761399
SRX4377529	TFs and others	BRD2	Breast	MDA-MB-231	14102	106/209	282/419	-4.0792	-1.82889	0.753572
SRX5576989	TFs and others	CREB1	Lung	A549	19952	151/209	359/419	-4.07381	-1.82889	0.843238
SRX7030928	TFs and others	NELFA	Breast	MCF-7	13756	127/209	319/419	-4.06992	-1.82889	0.798143
SRX6961669	TFs and others	SUPT5H	Digestive tract	HCT 116	13124	103/209	276/419	-4.03097	-1.7948	0.748162
SRX4708039	TFs and others	AGO2	Liver	Hep G2	14857	78/209	226/419	-4.02291	-1.79154	0.691917
SRX3342251	TFs and others	HIF1A	Prostate	PC-3	29162	102/209	274/419	-4.0165	-1.78987	0.746307
SRX3256876	TFs and others	KDM2B	Pluripotent stem cell	hESC H1	29582	172/209	389/419	-3.9968	-1.77951	0.886434
SRX6473439	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	36458	172/209	389/419	-3.9968	-1.77951	0.886434
SRX186646	TFs and others	PHF8	Blood	K-562	24555	134/209	330/419	-3.95356	-1.74087	0.814064
SRX3857004	TFs and others	CDKN1B	Breast	MDA-MB-231	36038	159/209	370/419	-3.93895	-1.73081	0.861516
SRX1293531	TFs and others	KMT2A	Blood	MV-4-11	26361	152/209	360/419	-3.92982	-1.72618	0.846465
SRX4377538	TFs and others	BRD2	Breast	MDA-MB-231	16922	116/209	298/419	-3.91747	-1.71828	0.780386
SRX3857005	TFs and others	CDKN1B	Breast	MDA-MB-231	35232	158/209	369/419	-3.91264	-1.71786	0.858417
SRX6366606	TFs and others	Epitope tags	Uterus	Ishikawa	18247	145/209	348/419	-3.89569	-1.70924	0.835327
SRX2897220	TFs and others	ESR1	Breast	Breast cancer cells	14930	115/209	296/419	-3.89534	-1.70924	0.778886
SRX100388	TFs and others	GABPA	Liver	Hep G2	11161	78/209	225/419	-3.87916	-1.69734	0.694992
SRX3856999	TFs and others	JUN	Breast	MDA-MB-231	24152	141/209	341/419	-3.8697	-1.69212	0.828958
SRX3472375	TFs and others	TP53BP1	Pluripotent stem cell	hESC H9	29510	171/209	387/419	-3.86215	-1.68877	0.885835
SRX2436039	TFs and others	OTX2	Neural	D341 Med	10222	19/209	9/419	-3.83548	-1.66625	4.23232
SRX150485	TFs and others	MAX	Uterus	HeLa	23835	100/209	268/419	-3.82637	-1.66126	0.748054
SRX1510969	TFs and others	ZNF143	Breast	MCF-7	21913	111/209	288/419	-3.8159	-1.65487	0.772677
SRX116436	TFs and others	PHF8	Blood	K-562	20135	124/209	312/419	-3.80853	-1.65154	0.796773
SRX3857000	TFs and others	CDKN1B	Breast	MDA-MB-231	29267	150/209	356/419	-3.79456	-1.64157	0.844713
SRX1058475	TFs and others	MAX	Epidermis	MKL-1	43170	143/209	344/419	-3.79048	-1.64146	0.833384
SRX7719077	TFs and others	SMAD3	Others	H69	10619	95/209	258/419	-3.77855	-1.63346	0.738196
SRX8670127	TFs and others	ASCL1	Neural	SH-SY5Y	92145	127/209	317/419	-3.73018	-1.58902	0.803179
SRX1538765	TFs and others	PPARG	Digestive tract	HT-29	14888	37/209	31/419	-3.72636	-1.58902	2.39281
SRX7677729	TFs and others	SUPT5H	Digestive tract	DLD-1	9732	84/209	235/419	-3.71759	-1.58408	0.716604
SRX9730736	TFs and others	CPSF3L	Blood	THP-1	14757	104/209	274/419	-3.70829	-1.57857	0.76094
SRX5824570	TFs and others	BRD2	Breast	SUM 149PT	17177	121/209	305/419	-3.69762	-1.57234	0.795341
SRX4377548	TFs and others	BRD2	Breast	HCC1806	19981	141/209	340/419	-3.69457	-1.57234	0.831396
SRX1165097	TFs and others	CREB1	Liver	Hep G2	21871	120/209	303/419	-3.67358	-1.55772	0.793974
SRX2765965	TFs and others	HMGB2	Cardiovascular	HUVEC	3554	25/209	102/419	-3.67259	-1.55772	0.491369
SRX8299830	TFs and others	NELFCD	Bone	U2OS	14909	111/209	287/419	-3.66711	-1.55587	0.77537
SRX4377541	TFs and others	BRD2	Breast	MDA-MB-231	11960	100/209	266/419	-3.6627	-1.55507	0.753678
SRX684292	TFs and others	SUPT5H	Uterus	HeLa	20213	118/209	300/419	-3.65293	-1.55353	0.788549
SRX666556	TFs and others	HIF1A	Breast	T-47D	75130	176/209	393/419	-3.65221	-1.55353	0.897817
SRX3271002	TFs and others	KDM1A	Pluripotent stem cell	hESC derived pancreatic cells	21954	119/209	301/419	-3.65052	-1.55353	0.792589
SRX4708082	TFs and others	RBFOX2	Blood	K-562	23841	135/209	329/419	-3.61759	-1.52408	0.822632
SRX10313958	TFs and others	ZBTB7A	Blood	HUDEP-2	25125	134/209	328/419	-3.6081	-1.51806	0.819028
SRX190320	TFs and others	GABPA	Breast	MCF-7	9934	72/209	209/419	-3.60119	-1.51468	0.690644
SRX4473673	TFs and others	ARID2	Gonad	BIN-67	8180	75/209	216/419	-3.59789	-1.51468	0.696106
SRX8823216	TFs and others	BRD2	Lung	A549	12529	88/209	242/419	-3.58644	-1.50661	0.729013
SRX5286309	TFs and others	AR	Prostate	LNCAP	28220	134/209	327/419	-3.58152	-1.5058	0.821533
SRX1514973	TFs and others	GFP	Kidney	293	19348	133/209	326/419	-3.57184	-1.5058	0.817903
SRX3856997	TFs and others	JUN	Breast	MDA-MB-231	34692	154/209	360/419	-3.57146	-1.5058	0.857602
SRX10333914	TFs and others	NELFA	Digestive tract	DLD-1	12641	122/209	306/419	-3.57129	-1.5058	0.799293
SRX100430	TFs and others	HEY1	Blood	K-562	19071	114/209	292/419	-3.56911	-1.5058	0.78269
SRX3230389	TFs and others	KDM2A	Liver	Hep G2	29110	142/209	341/419	-3.5593	-1.49922	0.834837
SRX1758493	TFs and others	NELFE	Breast	MCF-7	6276	48/209	157/419	-3.5377	-1.48082	0.612928
SRX8706937	TFs and others	E2F1	Prostate	LNCAP	13977	126/209	313/419	-3.51906	-1.46536	0.807038
SRX4377530	TFs and others	BRD2	Breast	MDA-MB-231	12720	99/209	263/419	-3.51011	-1.46513	0.754653
SRX4377553	TFs and others	BRD2	Breast	MDA-MB-231	12730	99/209	263/419	-3.51011	-1.46513	0.754653
SRX129110	TFs and others	MYC	Lung	NCI-H2171	44190	153/209	358/419	-3.50942	-1.46513	0.856793
SRX2585781	TFs and others	E2F1	Breast	MDA-MB-231	29852	131/209	322/419	-3.5038	-1.4626	0.815611
SRX684291	TFs and others	NELFE	Uterus	HeLa	13333	92/209	249/419	-3.4613	-1.42823	0.740724
SRX4172745	TFs and others	GATA1	Digestive tract	HCT 116	12333	74/209	212/419	-3.45706	-1.42823	0.699783
SRX1510971	TFs and others	ZNF143	Breast	MCF-7	17376	91/209	247/419	-3.45664	-1.42823	0.738605
SRX100539	TFs and others	ELF1	Blood	K-562	23131	107/209	278/419	-3.45429	-1.42823	0.771626
SRX266856	TFs and others	FOXA2	Pluripotent stem cell	hESC derived mesendodermal cells	18201	107/209	278/419	-3.45429	-1.42823	0.771626
SRX6102135	TFs and others	NELFE	Uterus	HeLa	13632	92/209	248/419	-3.44672	-1.42613	0.74371
SRX10382441	TFs and others	BCOR	Pluripotent stem cell	hESC H1	37724	179/209	396/419	-3.44628	-1.42613	0.906203
SRX100568	TFs and others	MAX	Blood	K-562	53757	144/209	343/419	-3.44293	-1.42581	0.841659
SRX116438	TFs and others	KDM5B	Blood	K-562	15818	107/209	277/419	-3.44013	-1.42581	0.774411
SRX3856996	TFs and others	JUN	Breast	MDA-MB-231	36710	158/209	366/419	-3.43125	-1.41981	0.865453
SRX6068069	TFs and others	PGR	Uterus	Endometrium	14677	123/209	306/419	-3.4155	-1.40693	0.805845
SRX3873726	TFs and others	MYC	Lung	SW 1271	19168	122/209	304/419	-3.39262	-1.3869	0.804552
SRX186782	TFs and others	KDM5B	Blood	K-562	14561	102/209	267/419	-3.38312	-1.38227	0.765873
SRX5203305	TFs and others	CTCF	Breast	MCF-7	6508	21/209	12/419	-3.38235	-1.38227	3.50837
SRX3856992	TFs and others	JUN	Breast	MDA-MB-231	36561	154/209	359/419	-3.37653	-1.37961	0.859991
SRX3271016	TFs and others	KDM1A	Pluripotent stem cell	hESC derived pancreatic cells	30890	174/209	389/419	-3.37413	-1.37961	0.896742
SRX8299831	TFs and others	NELFCD	Bone	U2OS	14618	112/209	286/419	-3.37076	-1.379	0.785091
SRX2146136	TFs and others	EZH2	Prostate	LNCAP	28508	44/209	146/419	-3.3568	-1.36778	0.604182
SRX9419922	TFs and others	BRD4	Breast	SK-BR-3	30601	120/209	300/419	-3.34961	-1.36497	0.801914
SRX7030930	TFs and others	NELFA	Breast	MCF-7	14210	98/209	259/419	-3.34856	-1.36497	0.758567
SRX6366607	TFs and others	Epitope tags	Uterus	Ishikawa	16620	137/209	330/419	-3.33073	-1.35059	0.832289
SRX150685	TFs and others	TBP	Uterus	HeLa	14590	73/209	209/419	-3.32882	-1.35059	0.700236
SRX189238	TFs and others	MAX	Lung	NCI-H128	24130	131/209	320/419	-3.32358	-1.34801	0.820709
SRX3852895	TFs and others	NELFA	Blood	K-562	7839	77/209	217/419	-3.3099	-1.33697	0.711375
SRX7972427	TFs and others	MKL1	Epidermis	MKL-1	27136	107/209	276/419	-3.2998	-1.32949	0.777217
SRX3856995	TFs and others	JUN	Breast	MDA-MB-231	47991	163/209	372/419	-3.29717	-1.32947	0.878441
SRX689370	TFs and others	WDR5	Kidney	293	16083	131/209	319/419	-3.29399	-1.32888	0.823281
SRX5824594	TFs and others	BRD2	Breast	SUM 159PT	12347	105/209	272/419	-3.27607	-1.31354	0.773906
SRX2961561	TFs and others	STAT1	Blood	SET-2	30505	129/209	316/419	-3.26652	-1.30908	0.818409
SRX5738755	TFs and others	Crotonyllysine	Pluripotent stem cell	hESC derived Endodermal cells	24048	144/209	342/419	-3.26593	-1.30908	0.84412
SRX4235879	TFs and others	TP53	Digestive tract	SW 480	40185	135/209	326/419	-3.26397	-1.30908	0.830202
SRX189237	TFs and others	MAX	Lung	NCI-H2171	53418	162/209	370/419	-3.2234	-1.27103	0.877771
SRX5738753	TFs and others	Crotonyllysine	Pluripotent stem cell	ES cells	22856	128/209	313/419	-3.2141	-1.27042	0.819848
SRX150595	TFs and others	MYC	Blood	K-562	21977	98/209	258/419	-3.21199	-1.27042	0.761507
SRX7692444	TFs and others	POLR2C	Breast	MCF-7	11032	98/209	258/419	-3.21199	-1.27042	0.761507
SRX4155859	TFs and others	MYCN	Neural	KELLY	33256	159/209	365/419	-3.21185	-1.27042	0.873317
SRX190221	TFs and others	ELF1	Digestive tract	HCT 116	16544	100/209	261/419	-3.21042	-1.27042	0.768117
SRX2194262	TFs and others	BRD4	Breast	SUM 159PT	39654	120/209	299/419	-3.20654	-1.26898	0.804596
SRX5824561	TFs and others	BRD2	Breast	SUM 149PT	11873	95/209	252/419	-3.19293	-1.25779	0.755772
SRX9178832	TFs and others	HAP1	Blood	HAP1	15452	126/209	310/419	-3.18935	-1.25699	0.814848
SRX265420	TFs and others	KDM5B	Breast	T-47D	55824	165/209	374/419	-3.18388	-1.25699	0.884464
SRX2194272	TFs and others	BRD4	Breast	SUM 159PT	35946	110/209	280/419	-3.18259	-1.25699	0.787594
SRX9419956	TFs and others	BRD4	Breast	SK-BR-3	26316	110/209	280/419	-3.18259	-1.25699	0.787594
SRX5822371	TFs and others	AML1-ETO	Blood	Kasumi-1	2410	12/209	4/419	-3.17401	-1.25077	6.01435
SRX4155858	TFs and others	MYCN	Neural	KELLY	23632	137/209	329/419	-3.17114	-1.25024	0.834819
SRX190264	TFs and others	CREB1	Liver	Hep G2	26190	125/209	307/419	-3.14346	-1.22673	0.81628
SRX682375	TFs and others	ERG	Blood	TSU-1621MT	20208	124/209	306/419	-3.14299	-1.22673	0.812396
SRX2431540	TFs and others	FOXA2	Epidermis	BJ	16254	7/209	46/419	-3.13106	-1.21711	0.305076
SRX2194279	TFs and others	BRD4	Breast	SUM 159PT	34603	123/209	304/419	-3.12122	-1.20956	0.811146
SRX3881554	TFs and others	O-GlcNAc	Prostate	LNCAP	10561	115/209	289/419	-3.11772	-1.20834	0.797752
SRX5501660	TFs and others	DDX21	Epidermis	A-375	6639	55/209	167/419	-3.11221	-1.2051	0.660258
SRX1165102	TFs and others	Epitope tags	Liver	Hep G2	9663	68/209	196/419	-3.09654	-1.19168	0.695538
SRX4824368	TFs and others	BRD4	Prostate	22Rv1	20220	100/209	260/419	-3.08105	-1.18378	0.771071
SRX4065876	TFs and others	CTCF	Breast	MCF-7	35881	149/209	348/419	-3.08088	-1.18378	0.85837
SRX4172743	TFs and others	GATA1	Digestive tract	HCT 116	11164	70/209	200/419	-3.08078	-1.18378	0.701675
SRX099866	TFs and others	MYC	Breast	MCF-7	12544	57/209	171/419	-3.07973	-1.18378	0.668262
SRX186623	TFs and others	HCFC1	Uterus	HeLa	8084	70/209	199/419	-3.0708	-1.17705	0.705201
SRX7692443	TFs and others	POLR2C	Breast	MCF-7	11108	97/209	254/419	-3.06134	-1.17028	0.765607
SRX4377554	TFs and others	BRD2	Breast	MDA-MB-231	9424	72/209	203/419	-3.05632	-1.17028	0.711057
SRX014752	TFs and others	RARA	Blood	NB-4	1501	8/209	1/419	-3.05534	-1.17028	16.0383
SRX3460921	TFs and others	POU2F2	Blood	Pre-B cells	1752	8/209	1/419	-3.05534	-1.17028	16.0383
SRX3856998	TFs and others	JUN	Breast	MDA-MB-231	27108	152/209	353/419	-3.05013	-1.16735	0.86325
SRX3271003	TFs and others	KDM1A	Pluripotent stem cell	hESC derived pancreatic cells	15286	110/209	279/419	-3.04677	-1.16735	0.790417
SRX1212234	TFs and others	CREB1	Prostate	LNCAP	8435	76/209	212/419	-3.04601	-1.16735	0.718696
SRX1287844	TFs and others	CDK8	Blood	MOLM-14	50871	119/209	296/419	-3.04275	-1.1671	0.805978
SRX6473438	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	23131	163/209	370/419	-3.04155	-1.1671	0.883189
SRX7805362	TFs and others	ZNF711	Kidney	293	9566	90/209	240/419	-3.03286	-1.16051	0.751794
SRX1079385	TFs and others	SUMO2	Prostate	VCaP	41905	84/209	228/419	-3.02713	-1.15877	0.738605
SRX4708115	TFs and others	YY1	Liver	Hep G2	12034	118/209	294/419	-3.02514	-1.15877	0.804641
SRX5286305	TFs and others	AR	Prostate	LNCAP	51453	126/209	308/419	-3.02393	-1.15877	0.820139
SRX5738751	TFs and others	Crotonyllysine	Pluripotent stem cell	ES cells	17499	108/209	275/419	-3.02285	-1.15877	0.787334
SRX3852899	TFs and others	NELFE	Blood	K-562	9007	83/209	225/419	-3.01245	-1.15178	0.739543
SRX286201	TFs and others	ING2	Digestive tract	RKO	15001	107/209	273/419	-3.01178	-1.15178	0.785758
SRX10333909	TFs and others	SUPT5H	Digestive tract	DLD-1	13854	108/209	274/419	-3.0038	-1.14784	0.790207
SRX150627	TFs and others	MYC	Blood	K-562	30183	108/209	274/419	-3.0038	-1.14784	0.790207
SRX992662	TFs and others	E2F1	Prostate	LNCAP	17851	142/209	336/419	-2.99848	-1.14452	0.84726
SRX1212238	TFs and others	CREB1	Prostate	LNCAP	12839	107/209	272/419	-2.99337	-1.14141	0.788647
SRX6913078	TFs and others	BRD3	Blood	K-562	2094	11/209	58/419	-2.98813	-1.13816	0.380218
SRX150417	TFs and others	MAZ	Blood	K-562	29714	124/209	304/419	-2.98169	-1.1337	0.817741
SRX1510972	TFs and others	ZNF143	Breast	MCF-7	7268	43/209	139/419	-2.97407	-1.1291	0.620185
SRX10045344	TFs and others	ASXL1	Blood	THP-1	12309	103/209	265/419	-2.97316	-1.1291	0.779218
SRX752907	TFs and others	CREB1	Prostate	LNCAP	16061	115/209	287/419	-2.96286	-1.12075	0.803311
SRX129111	TFs and others	MAX	Lung	NCI-H2171	48835	161/209	367/419	-2.95771	-1.11754	0.879483
SRX8246294	TFs and others	FGFR1	Breast	MCF-7	6424	50/209	155/419	-2.95129	-1.11306	0.646705
SRX2166886	TFs and others	BRD4	Neural	Retina	13455	114/209	285/419	-2.94876	-1.11245	0.801914
SRX10382399	TFs and others	BCOR	Pluripotent stem cell	hESC H1	35625	180/209	395/419	-2.93638	-1.1044	0.913573
SRX8570845	TFs and others	HAP1	Blood	KBM-7	32790	113/209	283/419	-2.9353	-1.1044	0.800497
SRX5501656	TFs and others	DDX21	Epidermis	A-375	6818	59/209	175/419	-2.93435	-1.1044	0.675899
SRX190184	TFs and others	MAX	Lung	A549	29303	141/209	333/419	-2.93309	-1.1044	0.848873
SRX190321	TFs and others	MAX	Liver	Hep G2	39412	140/209	332/419	-2.93075	-1.10395	0.845391
SRX610813	TFs and others	DDX5	Pluripotent stem cell	NTERA-2	331268	129/209	312/419	-2.92495	-1.10169	0.828901
SRX7972428	TFs and others	MKL2	Epidermis	MKL-2	31883	112/209	281/419	-2.92245	-1.10169	0.79906
SRX5195674	TFs and others	SMARCA4	Uterus	Endometrial epithelial cells	845	0/209	17/419	-2.92084	-1.10169	0
SRX1046558	TFs and others	RAG2	Blood	Thymus	21556	145/209	340/419	-2.92002	-1.10169	0.854982
SRX3856994	TFs and others	JUN	Breast	MDA-MB-231	48375	164/209	371/419	-2.91919	-1.10169	0.886212
SRX3737118	TFs and others	NELFA	Kidney	293	10813	94/209	247/419	-2.9166	-1.10093	0.762954
SRX10881824	TFs and others	SS18L1	Kidney	G-401	23219	144/209	339/419	-2.90593	-1.09209	0.85159
SRX4046306	TFs and others	HCFC1	Blood	Erythroblasts	10450	89/209	237/419	-2.90188	-1.09029	0.752852
SRX190303	TFs and others	JUND	Digestive tract	HCT 116	29667	87/209	233/419	-2.89918	-1.09029	0.748568
SRX150511	TFs and others	CHD2	Uterus	HeLa	16185	91/209	240/419	-2.89616	-1.09029	0.760148
SRX9237234	TFs and others	SUPT5H	Blood	K-562	10795	81/209	220/419	-2.89578	-1.09029	0.738125
