SRX1674506	TFs and others	MBD3	Uterus	HeLa	35004	522/569	160/212	-7.99671	-3.87908	1.21555
SRX10760646	TFs and others	BRD2	Blood	MM.1S	16161	444/569	132/212	-4.81291	-2.31852	1.25324
SRX7061817	TFs and others	BRD2	Blood	SEM	24707	459/569	139/212	-4.76622	-2.28205	1.23033
SRX359884	TFs and others	E2F3	Digestive tract	LoVo	8440	288/569	71/212	-4.73582	-2.28044	1.51132
SRX3852900	TFs and others	NELFE	Blood	K-562	9444	366/569	100/212	-4.72719	-2.28044	1.36366
SRX7677738	TFs and others	NCBP1	Digestive tract	DLD-1	7621	308/569	78/212	-4.72623	-2.28044	1.47123
SRX7692444	TFs and others	POLR2C	Breast	MCF-7	11032	368/569	101/212	-4.72598	-2.28044	1.35753
SRX186705	TFs and others	PHF8	Pluripotent stem cell	hESC H1	10408	358/569	97/212	-4.68502	-2.25208	1.3751
SRX4708090	TFs and others	GTF2F1	Blood	K-562	7441	239/569	54/212	-4.67952	-2.25208	1.64903
SRX9730741	TFs and others	BRD4	Blood	THP-1	22108	452/569	136/212	-4.62473	-2.21419	1.23829
SRX4708041	TFs and others	NONO	Liver	Hep G2	13398	423/569	124/212	-4.61936	-2.21419	1.27099
SRX7030928	TFs and others	NELFA	Breast	MCF-7	13756	460/569	140/212	-4.61582	-2.21419	1.2242
SRX100429	TFs and others	SPI1	Blood	K-562	24448	210/569	45/212	-4.60402	-2.21066	1.73872
SRX6066493	TFs and others	POLR2C	Digestive tract	HCT 116	18544	486/569	152/212	-4.57863	-2.19438	1.19129
SRX2281247	TFs and others	KMT2A	Blood	SEM	12471	389/569	110/212	-4.57165	-2.19438	1.31759
SRX7719081	TFs and others	SMAD3	Others	H69	11378	386/569	109/212	-4.54043	-2.17098	1.31942
SRX4484986	TFs and others	ELF1	Blood	SEM	24299	382/569	107/212	-4.52635	-2.16459	1.33016
SRX2059875	TFs and others	SUPT5H	Blood	BJAB	16599	422/569	124/212	-4.46157	-2.11693	1.26799
SRX6102134	TFs and others	NELFE	Uterus	HeLa	14590	375/569	105/212	-4.456	-2.11693	1.33066
SRX150574	TFs and others	TBP	Blood	K-562	15813	371/569	103/212	-4.44924	-2.11693	1.34202
SRX5089557	TFs and others	BRD4	Breast	MCF-7	15111	371/569	103/212	-4.44924	-2.11693	1.34202
SRX8706937	TFs and others	E2F1	Prostate	LNCAP	13977	442/569	133/212	-4.42245	-2.11261	1.23821
SRX5574354	TFs and others	SPI1	Blood	Monocytes	31053	174/569	34/212	-4.42219	-2.11261	1.90675
SRX11196939	TFs and others	TAF1	Kidney	293	9368	367/569	102/212	-4.40983	-2.11261	1.34057
SRX8706940	TFs and others	E2F1	Prostate	C4-2	12720	417/569	122/212	-4.40066	-2.11261	1.2735
SRX1758496	TFs and others	NELFE	Breast	MCF-7	5559	215/569	47/212	-4.40049	-2.11261	1.70437
SRX116438	TFs and others	KDM5B	Blood	K-562	15818	404/569	117/212	-4.39408	-2.11261	1.28653
SRX100430	TFs and others	HEY1	Blood	K-562	19071	430/569	128/212	-4.3914	-2.11261	1.25165
SRX9178826	TFs and others	HAP1	Blood	HAP1	14614	430/569	128/212	-4.3914	-2.11261	1.25165
SRX6913054	TFs and others	BRD2	Blood	THP-1	14238	428/569	127/212	-4.37895	-2.11058	1.25564
SRX4377545	TFs and others	BRD2	Breast	SUM 159PT	12755	416/569	122/212	-4.37696	-2.11058	1.27045
SRX116465	TFs and others	PHF8	Pluripotent stem cell	hESC H1	10414	357/569	98/212	-4.37069	-2.11039	1.35727
SRX7692441	TFs and others	POLR2C	Digestive tract	HCT 116	15724	470/569	146/212	-4.30868	-2.05598	1.19941
SRX7551117	TFs and others	SETD1A	Uterus	HeLa	14498	453/569	138/212	-4.30438	-2.05598	1.22305
SRX359897	TFs and others	IRF1	Digestive tract	LoVo	13592	371/569	104/212	-4.28936	-2.04679	1.32912
SRX2585781	TFs and others	E2F1	Breast	MDA-MB-231	29852	461/569	142/212	-4.28188	-2.04569	1.20958
SRX7692447	TFs and others	POLR2C	Breast	MCF-7	9372	327/569	87/212	-4.27683	-2.04569	1.4004
SRX100546	TFs and others	TAF7	Pluripotent stem cell	hESC H1	8342	227/569	52/212	-4.26107	-2.04333	1.62647
SRX10484575	TFs and others	AFF1	Blood	RS4-11	10250	299/569	77/212	-4.25607	-2.04333	1.44679
SRX217738	TFs and others	TAF3	Digestive tract	HCT 116	12045	405/569	118/212	-4.25297	-2.04333	1.27878
SRX5527617	TFs and others	EP300	Cardiovascular	HUVEC	26078	459/569	141/212	-4.25248	-2.04333	1.21288
SRX099865	TFs and others	MYC	Breast	MCF-7	17155	361/569	100/212	-4.24089	-2.03707	1.34503
SRX1711343	TFs and others	INTS12	Lung	Bronchial epithelial cells	10927	402/569	117/212	-4.2173	-2.01874	1.28016
SRX2314265	TFs and others	SUPT5H	Blood	MOLT-4	13761	414/569	122/212	-4.19543	-2.00207	1.26434
SRX4377547	TFs and others	BRD2	Breast	HCC1806	20636	491/569	156/212	-4.17384	-1.98951	1.17268
SRX4377544	TFs and others	BRD2	Breast	SUM 159PT	23777	478/569	150/212	-4.16931	-1.98951	1.1873
SRX4385550	TFs and others	SUPT5H	Digestive tract	HCT 116	13715	463/569	143/212	-4.16763	-1.98951	1.20634
SRX2436062	TFs and others	NEUROD1	Neural	D283 Med	26997	372/569	105/212	-4.14748	-1.98237	1.32001
SRX4172744	TFs and others	GATA1	Digestive tract	HCT 116	10091	336/569	91/212	-4.14629	-1.98237	1.37569
SRX100576	TFs and others	SPI1	Blood	GM12878	36094	226/569	52/212	-4.12774	-1.98237	1.61931
SRX7692443	TFs and others	POLR2C	Breast	MCF-7	11108	369/569	104/212	-4.12623	-1.98237	1.32195
SRX185912	TFs and others	FOXM1	Breast	MDA-MB-231	9088	169/569	34/212	-4.11577	-1.98237	1.85196
SRX2436031	TFs and others	NEUROD1	Neural	D341 Med	26466	327/569	88/212	-4.11575	-1.98237	1.38449
SRX9178832	TFs and others	HAP1	Blood	HAP1	15452	442/569	134/212	-4.11289	-1.98237	1.22897
SRX8082233	TFs and others	BRD4	Epidermis	Keratinocytes	11652	314/569	83/212	-4.11218	-1.98237	1.40953
SRX150480	TFs and others	E2F4	Breast	MCF 10A	11524	300/569	78/212	-4.10861	-1.98237	1.43301
SRX100495	TFs and others	TAF1	Pluripotent stem cell	hESC H1	19565	460/569	142/212	-4.10617	-1.98237	1.20696
SRX116442	TFs and others	RBBP5	Blood	K-562	12326	366/569	103/212	-4.10496	-1.98237	1.32394
SRX186645	TFs and others	RBBP5	Blood	K-562	12117	364/569	102/212	-4.10437	-1.98237	1.32961
SRX6066492	TFs and others	POLR2C	Digestive tract	HCT 116	18389	482/569	152/212	-4.09662	-1.97898	1.18148
SRX4377543	TFs and others	BRD2	Breast	SUM 159PT	19056	468/569	146/212	-4.09171	-1.9784	1.19431
SRX150485	TFs and others	MAX	Uterus	HeLa	23835	384/569	110/212	-4.08104	-1.972	1.30066
SRX275409	TFs and others	E2F1	Blood	OCI-LY1	6237	261/569	64/212	-4.07178	-1.96773	1.51944
SRX054576	TFs and others	Epitope tags	Breast	MCF-7	15068	358/569	100/212	-4.06833	-1.96773	1.33385
SRX7972427	TFs and others	MKL1	Epidermis	MKL-1	27136	381/569	109/212	-4.05735	-1.9609	1.30233
SRX10484574	TFs and others	KMT2A	Blood	RS4-11	21023	400/569	117/212	-4.04521	-1.95664	1.27379
SRX190354	TFs and others	MAX	Pluripotent stem cell	hESC H1	41716	487/569	155/212	-4.04489	-1.95664	1.17063
SRX100412	TFs and others	TAF1	Liver	Hep G2	17790	438/569	133/212	-4.03442	-1.95021	1.227
SRX3852890	TFs and others	NELFA	Blood	K-562	13716	425/569	127/212	-4.02957	-1.94936	1.24683
SRX4213897	TFs and others	LIN9	Breast	MCF 10A	3540	155/569	30/212	-4.01331	-1.93707	1.92501
SRX6099462	TFs and others	CREBBP	Blood	DLBCL	27145	225/569	52/212	-3.9867	-1.91742	1.61214
SRX6066490	TFs and others	POLR2C	Digestive tract	HCT 116	18388	478/569	151/212	-3.98584	-1.91742	1.17944
SRX2194275	TFs and others	BRD4	Breast	SUM 159PT	27747	405/569	119/212	-3.96073	-1.89731	1.26804
SRX7692437	TFs and others	POLR2C	Digestive tract	HCT 116	18669	484/569	154/212	-3.95804	-1.89731	1.17098
SRX150445	TFs and others	E2F4	Uterus	HeLa	2642	124/569	21/212	-3.94463	-1.88769	2.20002
SRX190184	TFs and others	MAX	Lung	A549	29303	460/569	143/212	-3.93362	-1.88553	1.19852
SRX4377546	TFs and others	BRD2	Breast	SUM 159PT	13233	418/569	125/212	-3.92822	-1.88553	1.24592
SRX8299830	TFs and others	NELFCD	Bone	U2OS	14909	418/569	125/212	-3.92822	-1.88553	1.24592
SRX8706938	TFs and others	E2F1	Prostate	LNCAP	12750	430/569	130/212	-3.92762	-1.88553	1.23239
SRX4367431	TFs and others	TBP	Lung	Bronchial tracheal epithelial cells	11034	439/569	134/212	-3.89748	-1.85903	1.22063
SRX2529781	TFs and others	Epitope tags	Blood	RAJI	13697	346/569	96/212	-3.8856	-1.85617	1.34285
SRX689368	TFs and others	WDR5	Kidney	293	10759	346/569	96/212	-3.8856	-1.85617	1.34285
SRX6384756	TFs and others	MED26	Digestive tract	HCT 116	17745	466/569	146/212	-3.88284	-1.85617	1.1892
SRX150627	TFs and others	MYC	Blood	K-562	30183	398/569	117/212	-3.87772	-1.85617	1.26742
SRX150595	TFs and others	MYC	Blood	K-562	21977	376/569	108/212	-3.87393	-1.85617	1.29714
SRX4708034	TFs and others	RBFOX2	Liver	Hep G2	18845	457/569	142/212	-3.87343	-1.85617	1.19909
SRX6913072	TFs and others	BRD2	Blood	K-562	10110	342/569	95/212	-3.8554	-1.84342	1.3413
SRX7692436	TFs and others	POLR2C	Digestive tract	HCT 116	17944	486/569	155/212	-3.85186	-1.84342	1.16823
SRX100493	TFs and others	HEY1	Liver	Hep G2	26419	455/569	141/212	-3.84825	-1.84342	1.20231
SRX5283931	TFs and others	CPSF3L	Uterus	HeLa	5175	204/569	46/212	-3.84711	-1.84342	1.65233
SRX992662	TFs and others	E2F1	Prostate	LNCAP	17851	472/569	149/212	-3.83707	-1.84278	1.18026
SRX8037085	TFs and others	BRD4	Lung	HARA	22477	422/569	127/212	-3.83261	-1.84278	1.23803
SRX4572978	TFs and others	HOXA13	Liver	Hep G2	840	28/569	0/212	-3.83007	-1.84278	inf
SRX6066512	TFs and others	NELFE	Digestive tract	HCT 116	6969	249/569	61/212	-3.82829	-1.84278	1.52087
SRX3852895	TFs and others	NELFA	Blood	K-562	7839	316/569	85/212	-3.82717	-1.84278	1.38513
SRX8699645	TFs and others	INTS3	Digestive tract	DLD-1	8751	321/569	87/212	-3.82688	-1.84278	1.3747
SRX9498730	TFs and others	TBP	Blood	K-562	8715	299/569	79/212	-3.81927	-1.83835	1.41016
SRX5824566	TFs and others	BRD2	Breast	SUM 149PT	14559	407/569	121/212	-3.81268	-1.83492	1.25324
SRX6913057	TFs and others	BRD2	Blood	THP-1	12236	403/569	119/212	-3.79428	-1.82173	1.26177
SRX5574462	TFs and others	SPI1	Blood	CTV-1	33498	227/569	54/212	-3.79324	-1.82173	1.56623
SRX190358	TFs and others	SP1	Digestive tract	HCT 116	35477	450/569	139/212	-3.76582	-1.7974	1.20621
SRX8299831	TFs and others	NELFCD	Bone	U2OS	14618	416/569	125/212	-3.75623	-1.79088	1.23996
SRX4377550	TFs and others	BRD2	Breast	HCC1806	11279	349/569	98/212	-3.74898	-1.78668	1.32685
SRX9433104	TFs and others	MYC	Bone	U2OS	7861	171/569	36/212	-3.74453	-1.78621	1.76977
SRX2281249	TFs and others	KMT2A	Blood	SEM	17528	449/569	139/212	-3.74248	-1.78621	1.20353
SRX2267462	TFs and others	BRD4	Others	RT-112	17075	267/569	68/212	-3.73663	-1.78335	1.46294
SRX100579	TFs and others	POU2F2	Blood	GM12878	23037	336/569	93/212	-3.71703	-1.76671	1.34611
SRX7677736	TFs and others	NCBP1	Digestive tract	DLD-1	7164	282/569	73/212	-3.7134	-1.76603	1.4393
SRX3852899	TFs and others	NELFE	Blood	K-562	9007	331/569	91/212	-3.70789	-1.76344	1.35522
SRX054574	TFs and others	Epitope tags	Breast	MCF-7	11571	371/569	107/212	-3.69665	-1.75511	1.29185
SRX9237232	TFs and others	SUPT5H	Blood	K-562	10020	320/569	87/212	-3.69217	-1.75351	1.37042
SRX8090652	TFs and others	BRD2	Others	Synoviocytes	8156	301/569	80/212	-3.68826	-1.75247	1.40185
SRX103000	TFs and others	MYC	Breast	MCF-7	27749	421/569	127/212	-3.68072	-1.74993	1.2351
SRX2281260	TFs and others	KMT2A	Blood	Bone marrow mononuclear cells	31999	455/569	142/212	-3.68004	-1.74993	1.19384
SRX9730736	TFs and others	CPSF3L	Blood	THP-1	14757	406/569	121/212	-3.67299	-1.74569	1.25016
SRX2194261	TFs and others	BRD4	Breast	SUM 159PT	32249	420/569	127/212	-3.66125	-1.73674	1.23217
SRX8037089	TFs and others	BRD4	Lung	HARA	22780	432/569	132/212	-3.65747	-1.73643	1.21936
SRX6102130	TFs and others	SUPT5H	Uterus	HeLa	21479	478/569	152/212	-3.65541	-1.73643	1.17168
SRX4377548	TFs and others	BRD2	Breast	HCC1806	19981	484/569	155/212	-3.62941	-1.71415	1.16342
SRX5574450	TFs and others	SPI1	Blood	CTV-1	87238	381/569	111/212	-3.62738	-1.71415	1.27887
SRX3934085	TFs and others	INTS13	Blood	HL-60	15372	417/569	126/212	-3.62496	-1.71415	1.23307
SRX1514285	TFs and others	HDAC1	Blood	Kasumi-1	9816	198/569	45/212	-3.60001	-1.69189	1.63937
SRX219372	TFs and others	BRD4	Blood	MM.1S	16934	271/569	70/212	-3.59028	-1.68483	1.44243
SRX9730733	TFs and others	CDK9	Blood	THP-1	9811	277/569	72/212	-3.58158	-1.67879	1.43341
SRX6066491	TFs and others	POLR2C	Digestive tract	HCT 116	17991	489/569	158/212	-3.57089	-1.67074	1.15312
SRX9055420	TFs and others	KLF1	Blood	HUDEP-2	13166	372/569	108/212	-3.56612	-1.66859	1.28334
SRX190263	TFs and others	MAX	Uterus	ECC-1	30528	465/569	147/212	-3.54627	-1.65135	1.17858
SRX1873451	TFs and others	MED1	Blood	SEM	19169	407/569	122/212	-3.54072	-1.64839	1.24296
SRX5824595	TFs and others	BRD2	Breast	SUM 159PT	8516	306/569	83/212	-3.53573	-1.64598	1.37362
SRX7719080	TFs and others	SMAD3	Others	H69	10951	385/569	113/212	-3.51491	-1.62772	1.26942
SRX8949798	TFs and others	NEUROD1	Unclassified	Unclassified	34927	486/569	157/212	-3.49092	-1.60628	1.15335
SRX8570841	TFs and others	HAP1	Blood	KBM-7	30100	379/569	111/212	-3.47626	-1.59415	1.27215
SRX2194273	TFs and others	BRD4	Breast	SUM 159PT	24980	377/569	110/212	-3.4666	-1.58701	1.27695
SRX286202	TFs and others	ING5	Digestive tract	RKO	11760	269/569	70/212	-3.45486	-1.57899	1.43179
SRX4708082	TFs and others	RBFOX2	Blood	K-562	23841	477/569	153/212	-3.45359	-1.57899	1.16158
SRX204903	TFs and others	BRD4	Blood	MM.1S	17953	272/569	71/212	-3.45106	-1.57894	1.42736
SRX334238	TFs and others	E2F1	Unclassified	Unclassified	12609	394/569	117/212	-3.43828	-1.56862	1.25468
SRX2314264	TFs and others	SUPT5H	Blood	MOLT-4	15448	425/569	130/212	-3.43334	-1.56612	1.21806
SRX1690226	TFs and others	MYCN	Neural	Neuroblastoma	11830	334/569	94/212	-3.42928	-1.5645	1.32386
SRX100380	TFs and others	REST	Neural	SK-N-SH	18553	319/569	88/212	-3.41859	-1.55623	1.35062
SRX204905	TFs and others	BRD4	Blood	MM.1S	21154	466/569	148/212	-3.41148	-1.5542	1.17313
SRX7551119	TFs and others	SETD1A	Uterus	HeLa	14212	424/569	130/212	-3.41078	-1.5542	1.2152
SRX5574362	TFs and others	SPI1	Blood	Dendritic Cells	36205	201/569	47/212	-3.40938	-1.5542	1.59339
SRX367491	TFs and others	ASXL1	Kidney	293	13822	390/569	116/212	-3.40152	-1.5487	1.25265
SRX2897208	TFs and others	ESR1	Breast	Breast cancer cells	26916	488/569	158/212	-3.39133	-1.54087	1.15076
SRX3230378	TFs and others	CBX1	Liver	Hep G2	11209	225/569	55/212	-3.38179	-1.53367	1.52421
SRX5527609	TFs and others	EP300	Cardiovascular	HAEC	19398	383/569	113/212	-3.36575	-1.51996	1.26283
SRX7540325	TFs and others	BRD4	Breast	MCF-7	13302	354/569	102/212	-3.35461	-1.51149	1.29308
SRX8570844	TFs and others	HAP1	Blood	KBM-7	30809	417/569	127/212	-3.35266	-1.51149	1.22336
SRX5574356	TFs and others	SPI1	Blood	Monocytes	28613	195/569	45/212	-3.3327	-1.49382	1.61453
SRX9178818	TFs and others	HAP1	Blood	HAP1	12304	399/569	120/212	-3.32998	-1.49338	1.23884
SRX5574459	TFs and others	SPI1	Blood	CTV-1	12597	101/569	17/212	-3.32043	-1.49223	2.21358
SRX5824570	TFs and others	BRD2	Breast	SUM 149PT	17177	440/569	137/212	-3.32027	-1.49223	1.19662
SRX3433644	TFs and others	USP7	Blood	CUTLL1	22404	485/569	157/212	-3.32016	-1.49223	1.15097
SRX6913048	TFs and others	BRD4	Blood	THP-1	8230	236/569	59/212	-3.31983	-1.49223	1.49033
SRX1165095	TFs and others	Epitope tags	Liver	Hep G2	16032	336/569	95/212	-3.31157	-1.48741	1.31777
SRX6913055	TFs and others	BRD2	Blood	THP-1	10062	374/569	110/212	-3.31058	-1.48741	1.26678
SRX5574355	TFs and others	SPI1	Blood	Monocytes	43285	238/569	60/212	-3.29815	-1.48003	1.47791
SRX5824565	TFs and others	BRD2	Breast	SUM 149PT	18272	438/569	136/212	-3.29747	-1.48003	1.19994
SRX3934087	TFs and others	INTS13	Blood	HL-60	8810	281/569	75/212	-3.29664	-1.48003	1.39595
SRX5824561	TFs and others	BRD2	Breast	SUM 149PT	11873	369/569	108/212	-3.28965	-1.47942	1.27299
SRX7902939	TFs and others	BRD4	Breast	SUM 159PT	12817	327/569	92/212	-3.28898	-1.47942	1.32429
SRX286201	TFs and others	ING2	Digestive tract	RKO	15001	392/569	117/212	-3.28823	-1.47942	1.24831
SRX190226	TFs and others	TAF1	Neural	PFSK-1	9862	320/569	89/212	-3.28743	-1.47942	1.33963
SRX150446	TFs and others	E2F1	Uterus	HeLa	9552	292/569	79/212	-3.28324	-1.47736	1.37714
SRX682376	TFs and others	ERG	Blood	TSU-1621MT	30363	244/569	62/212	-3.27893	-1.47516	1.4663
SRX8536109	TFs and others	GATA1	Blood	HUDEP-2	28891	250/569	64/212	-3.25884	-1.45745	1.4554
SRX2314263	TFs and others	SUPT5H	Blood	MOLT-4	13839	421/569	129/212	-3.25214	-1.45745	1.21595
SRX8570845	TFs and others	HAP1	Blood	KBM-7	32790	421/569	129/212	-3.25214	-1.45745	1.21595
SRX512368	TFs and others	Epitope tags	Epidermis	Dermal fibroblast	44563	446/569	140/212	-3.25136	-1.45745	1.18694
SRX150563	TFs and others	E2F1	Uterus	HeLa	6539	223/569	55/212	-3.2508	-1.45745	1.51066
SRX2510813	TFs and others	NELFA	Uterus	HeLa	4984	205/569	49/212	-3.23754	-1.44624	1.55877
SRX190213	TFs and others	ATF3	Digestive tract	HCT 116	12718	174/569	39/212	-3.23311	-1.44385	1.6623
SRX684291	TFs and others	NELFE	Uterus	HeLa	13333	355/569	103/212	-3.22884	-1.44162	1.28415
SRX3852891	TFs and others	NELFE	Blood	K-562	10548	381/569	113/212	-3.2205	-1.44009	1.25623
SRX2537515	TFs and others	BRD2	Epidermis	SK-MEL-147	31443	488/569	159/212	-3.22044	-1.44009	1.14353
SRX7805367	TFs and others	ZFY	Prostate	22Rv1	4941	208/569	50/212	-3.21853	-1.44009	1.54995
SRX027482	TFs and others	EP300	Pluripotent stem cell	hESC H9	16993	189/569	44/212	-3.21833	-1.44009	1.60042
SRX6027693	TFs and others	ESR1	Uterus	Ishikawa	32832	480/569	155/212	-3.21416	-1.44009	1.15381
SRX7677730	TFs and others	SUPT5H	Digestive tract	DLD-1	4399	152/569	32/212	-3.21403	-1.44009	1.76977
SRX4377542	TFs and others	BRD2	Breast	MDA-MB-231	6583	228/569	57/212	-3.21333	-1.44009	1.49033
SRX9702212	TFs and others	IRF3	Blood	MM.1S	20658	380/569	113/212	-3.20739	-1.43611	1.25294
SRX4377551	TFs and others	BRD2	Breast	MDA-MB-231	14157	400/569	121/212	-3.20494	-1.43561	1.23168
SRX5824569	TFs and others	BRD2	Breast	SUM 149PT	16930	441/569	138/212	-3.19102	-1.42363	1.19065
SRX5576993	TFs and others	CRTC2	Lung	A549	17175	479/569	155/212	-3.18752	-1.42209	1.1514
SRX10333909	TFs and others	SUPT5H	Digestive tract	DLD-1	13854	375/569	111/212	-3.18562	-1.42209	1.25873
SRX718122	TFs and others	WDR5	Bone	SKMNC	3551	108/569	19/212	-3.17849	-1.41808	2.11784
SRX1726514	TFs and others	TFDP1	Blood	MM.1S	7635	277/569	74/212	-3.17778	-1.41808	1.39467
SRX5574348	TFs and others	SPI1	Blood	Neutrophils	25605	154/569	33/212	-3.17151	-1.41371	1.73872
SRX150400	TFs and others	MYC	Uterus	HeLa	11762	236/569	60/212	-3.16822	-1.41356	1.4655
SRX9932053	TFs and others	STAT5A	Breast	MCF-7	12796	279/569	75/212	-3.16683	-1.41356	1.38601
SRX3345950	TFs and others	CPSF3L	Blood	HL-60	12166	370/569	109/212	-3.16413	-1.41356	1.26473
SRX100540	TFs and others	EP300	Neural	SK-N-SH	49529	216/569	53/212	-3.16023	-1.41356	1.51845
SRX5853001	TFs and others	AR	Blood	THP-1	2916	3/569	9/212	-3.16009	-1.41356	0.124194
SRX5824578	TFs and others	BRD2	Breast	SUM 159PT	14897	438/569	137/212	-3.15341	-1.41356	1.19118
SRX190299	TFs and others	SPI1	Blood	HL-60	56026	287/569	78/212	-3.15288	-1.41356	1.37092
SRX190292	TFs and others	USF1	Digestive tract	HCT 116	16932	284/569	77/212	-3.15222	-1.41356	1.3742
SRX2570614	TFs and others	SMC1A	Blood	HAP1	1361	2/569	8/212	-3.15158	-1.41356	0.0931459
SRX2194282	TFs and others	BRD4	Breast	SUM 159PT	23176	312/569	87/212	-3.14961	-1.41356	1.33616
SRX8272937	TFs and others	BRD4	Blood	BLaER1	8693	304/569	84/212	-3.1493	-1.41356	1.3484
SRX8080568	TFs and others	POU2F1	Breast	Mammary gland ductal carcinoma	18399	367/569	108/212	-3.14918	-1.41356	1.26609
SRX6384755	TFs and others	MED26	Digestive tract	HCT 116	19104	468/569	150/212	-3.14452	-1.4107	1.16246
SRX3271002	TFs and others	KDM1A	Pluripotent stem cell	hESC derived pancreatic cells	21954	409/569	125/212	-3.14116	-1.40913	1.21909
SRX129107	TFs and others	MAX	Lung	NCI-H128	32315	498/569	164/212	-3.13874	-1.40849	1.13138
