SRX9523535	TFs and others	NABP2	Bone	HT-1080	12504	84/136	126/147	-5.25916	-1.17824	0.720588
SRX702548	TFs and others	CHD8	Pluripotent stem cell	iPS derived neural cells	10229	53/136	84/147	-2.54128	0	0.681985
SRX2194263	TFs and others	BRD4	Breast	SUM 159PT	31057	82/136	113/147	-2.50949	0	0.784357
SRX735289	TFs and others	TBX21	Blood	Th1 Cells	9640	18/136	41/147	-2.49468	0	0.474534
SRX790969	TFs and others	NFKB1	Blood	L-1236	11026	15/136	36/147	-2.47752	0	0.450368
SRX682380	TFs and others	FLI1	Blood	TSU-1621MT	1655	4/136	18/147	-2.45052	0	0.240196
SRX265229	TFs and others	ELF1	Blood	ME-1	9790	69/136	100/147	-2.44359	0	0.745809
SRX8670124	TFs and others	ASCL1	Neural	SH-SY5Y	68252	65/136	96/147	-2.41185	0	0.731847
SRX8037082	TFs and others	KLF5	Digestive tract	KYSE-70	10350	29/136	55/147	-2.39285	0	0.56992
SRX327751	TFs and others	BRD4	Neural	U-87 MG	46177	85/136	115/147	-2.38706	0	0.798913
SRX695951	TFs and others	MAZ	Adipocyte	T778	12964	75/136	106/147	-2.37006	0	0.764775
SRX2778394	TFs and others	YY1	Blood	Lymphoblastoid cell line	4278	17/136	39/147	-2.36854	0	0.471154
SRX7805363	TFs and others	ZNF711	Kidney	293	10054	84/136	114/147	-2.36356	0	0.79644
SRX2194274	TFs and others	BRD4	Breast	SUM 159PT	25559	62/136	92/147	-2.36353	0	0.728421
SRX7498496	TFs and others	CTCF	Others	HMS001	7218	14/136	3/147	-2.33207	0	5.04412
SRX4377542	TFs and others	BRD2	Breast	MDA-MB-231	6583	40/136	68/147	-2.32271	0	0.635813
SRX2778395	TFs and others	YY1	Blood	Lymphoblastoid cell line	2228	8/136	25/147	-2.31503	0	0.345882
SRX100438	TFs and others	TAF1	Blood	GM12891	8000	41/136	69/147	-2.30835	0	0.642263
SRX11343125	TFs and others	RUNX1	Blood	Acute myeloid leukemia	19380	42/136	70/147	-2.29464	0	0.648529
SRX3031985	TFs and others	BRD4	Blood	MV-4-11	18608	42/136	70/147	-2.29464	0	0.648529
SRX3934089	TFs and others	INTS13	Blood	Jurkat	5897	27/136	52/147	-2.28627	0	0.561227
SRX7805362	TFs and others	ZNF711	Kidney	293	9566	80/136	110/147	-2.27975	0	0.786096
DRX059615	TFs and others	KMT2B	Blood	HB1119	3762	23/136	46/147	-2.25544	0	0.540441
SRX9178821	TFs and others	HAP1	Blood	HAP1	5976	46/136	74/147	-2.24606	0	0.6719
SRX5287711	TFs and others	Biotin	Breast	MCF-7	3051	1/136	11/147	-2.23895	0	0.098262
SRX2841992	TFs and others	BRD4	Blood	K-562	4054	11/136	29/147	-2.22485	0	0.40999
SRX3091904	TFs and others	ZNF711	Breast	MCF-7	2556	11/136	29/147	-2.22485	0	0.40999
SRX5574354	TFs and others	SPI1	Blood	Monocytes	31053	24/136	47/147	-2.21562	0	0.55194
SRX2778387	TFs and others	YY1	Blood	Lymphoblastoid cell line	2389	9/136	26/147	-2.21095	0	0.374152
SRX8616834	TFs and others	FOSL2	Lung	A549	29257	56/136	85/147	-2.20797	0	0.712111
SRX369136	TFs and others	BRD4	Blood	CUTLL1	15580	62/136	91/147	-2.2029	0	0.736425
SRX4882227	TFs and others	HOXB8	Blood	K-562	1436	2/136	13/147	-2.18337	0	0.16629
SRX2778392	TFs and others	YY1	Blood	Lymphoblastoid cell line	3325	14/136	33/147	-2.1824	0	0.458556
SRX100453	TFs and others	THAP1	Blood	K-562	2660	12/136	30/147	-2.14434	0	0.432353
SRX2194269	TFs and others	BRD4	Breast	SUM 159PT	25582	73/136	102/147	-2.14195	0	0.773573
SRX10131682	TFs and others	BRD4	Lung	Bronchial tracheal epithelial cells	973	0/136	8/147	-2.13237	0	0
SRX092453	TFs and others	RBPJ	Blood	IB4	7642	6/136	20/147	-2.11919	0	0.324265
SRX2778384	TFs and others	YY1	Blood	Lymphoblastoid cell line	2737	10/136	27/147	-2.11851	0	0.400327
SRX5186323	TFs and others	SMAD2	Blood	Hematopoietic Stem Cells	36814	80/136	109/147	-2.10304	0	0.793308
SRX3591438	TFs and others	BRD4	Blood	B-CLL cells	11462	67/136	96/147	-2.09574	0	0.754366
SRX4374900	TFs and others	NOTCH1	Breast	MB 157	1008	9/136	1/147	-2.08929	0	9.72794
SRX1497384	TFs and others	MYC	Blood	RAJI	7634	35/136	60/147	-2.08509	0	0.630515
SRX101133	TFs and others	AR	Prostate	VCaP	21114	13/136	3/147	-2.07572	0	4.68382
SRX10119161	TFs and others	CREBBP	Blood	MV-4-11	5195	13/136	31/147	-2.07132	0	0.453273
SRX3345955	TFs and others	INTS13	Blood	HL-60	18756	78/136	107/147	-2.07035	0	0.787933
SRX9932044	TFs and others	STAT5A	Breast	MCF-7	2447	26/136	12/147	-2.06952	0	2.34191
SRX9932050	TFs and others	STAT5A	Breast	MCF-7	2544	26/136	12/147	-2.06952	0	2.34191
SRX2922232	TFs and others	ESR1	Breast	SUM 44PE	16346	34/136	18/147	-2.06656	0	2.04167
SRX100580	TFs and others	YY1	Blood	GM12891	10944	53/136	81/147	-2.06227	0	0.707244
SRX8699710	TFs and others	INTS3	Digestive tract	DLD-1	2975	16/136	35/147	-2.05625	0	0.494118
SRX100582	TFs and others	TAF1	Blood	GM12878	9396	50/136	77/147	-2.05582	0	0.701872
SRX8984320	TFs and others	STAG1	Bone	A-673	6366	11/136	2/147	-2.0554	0	5.94485
SRX2194264	TFs and others	BRD4	Breast	SUM 159PT	35226	77/136	106/147	-2.05509	0	0.785169
SRX2194282	TFs and others	BRD4	Breast	SUM 159PT	23176	58/136	86/147	-2.05055	0	0.728967
SRX100491	TFs and others	YY1	Blood	K-562	13762	59/136	87/147	-2.04938	0	0.733012
SRX3031988	TFs and others	BRD4	Blood	MV-4-11	18714	59/136	87/147	-2.04938	0	0.733012
SRX8272937	TFs and others	BRD4	Blood	BLaER1	8693	62/136	90/147	-2.04821	0	0.744608
SRX8673359	TFs and others	EGR1	Blood	Kasumi-1	13168	62/136	90/147	-2.04821	0	0.744608
SRX10567335	TFs and others	HMGB1	Cardiovascular	HUVEC	8991	61/136	89/147	-2.04821	0	0.740829
SRX2765964	TFs and others	HMGB1	Cardiovascular	HUVEC	8564	61/136	89/147	-2.04821	0	0.740829
SRX7498510	TFs and others	CTCF	Uterus	Ca Ski	19928	23/136	10/147	-2.0298	0	2.48603
SRX4377529	TFs and others	BRD2	Breast	MDA-MB-231	14102	85/136	113/147	-2.02037	0	0.813053
SRX4240288	TFs and others	ESR1	Gonad	SK-OV-3	14171	39/136	23/147	-2.01926	0	1.8328
SRX747571	TFs and others	RUNX1	Blood	Kasumi-1	8404	9/136	25/147	-2.01367	0	0.389118
SRX3285580	TFs and others	KDM5B	Breast	MCF-7	6141	32/136	56/147	-1.99779	0	0.617647
SRX8670125	TFs and others	ASCL1	Neural	SH-SY5Y	76052	74/136	102/147	-1.98972	0	0.78417
SRX1027445	TFs and others	CEBPB	Others	Mesenchymal stem cells	150770	53/136	36/147	-1.98371	0	1.5913
SRX3934085	TFs and others	INTS13	Blood	HL-60	15372	83/136	111/147	-1.98371	0	0.808227
SRX4377532	TFs and others	BRD4	Breast	MDA-MB-231	26528	83/136	111/147	-1.98371	0	0.808227
SRX5089560	TFs and others	BRD4	Breast	MCF-7	5713	22/136	43/147	-1.96814	0	0.55301
SRX10119141	TFs and others	CREBBP	Blood	MV-4-11	1502	1/136	10/147	-1.96431	0	0.108088
SRX2924018	TFs and others	TP53	Breast	MCF-7	6295	1/136	10/147	-1.96431	0	0.108088
SRX367321	TFs and others	EP300	Kidney	293	696	1/136	10/147	-1.96431	0	0.108088
SRX6058760	TFs and others	PGR	Breast	T-47D	4370	1/136	10/147	-1.96431	0	0.108088
SRX3091912	TFs and others	ZFX	Digestive tract	HCT 116	9176	70/136	98/147	-1.95878	0	0.772059
SRX4484988	TFs and others	ERG	Blood	SEM	50919	112/136	136/147	-1.9511	0	0.890138
SRX015827	TFs and others	CREBBP	Blood	Jurkat (Clone E6-1)	4382	3/136	14/147	-1.94782	0	0.231618
SRX150521	TFs and others	IKZF1	Blood	GM12878	7172	3/136	14/147	-1.94782	0	0.231618
SRX959100	TFs and others	NR3C1	Blood	NALM-6	11570	3/136	14/147	-1.94782	0	0.231618
SRX2194272	TFs and others	BRD4	Breast	SUM 159PT	35946	80/136	108/147	-1.93465	0	0.800654
SRX4931240	TFs and others	KMT2A	Kidney	293	3085	23/136	44/147	-1.93153	0	0.565007
SRX5600898	TFs and others	OLIG2	Neural	Prefrontal Cortex	3765	23/136	44/147	-1.93153	0	0.565007
SRX1460851	TFs and others	BRD4	Blood	Th1 Cells	2911	10/136	26/147	-1.92839	0	0.415724
SRX3372020	TFs and others	ETV1	Digestive tract	GIST48	4963	10/136	26/147	-1.92839	0	0.415724
SRX4377546	TFs and others	BRD2	Breast	SUM 159PT	13233	89/136	116/147	-1.92555	0	0.829298
SRX1813533	TFs and others	Epitope tags	Blood	MV-4-11	9572	36/136	60/147	-1.91645	0	0.648529
SRX2559013	TFs and others	RAD21	Cardiovascular	HUVEC	21921	21/136	9/147	-1.9143	0	2.52206
SRX4937342	TFs and others	MED1	Digestive tract	HCT 116	7880	53/136	80/147	-1.91391	0	0.716085
SRX512366	TFs and others	Epitope tags	Epidermis	Dermal fibroblast	26557	53/136	80/147	-1.91391	0	0.716085
SRX2778396	TFs and others	YY1	Blood	Lymphoblastoid cell line	1965	8/136	23/147	-1.9104	0	0.375959
SRX593748	TFs and others	SFPQ	Breast	MCF-7	92503	55/136	82/147	-1.90816	0	0.724982
SRX3640569	TFs and others	INTS3	Uterus	HeLa	8505	57/136	84/147	-1.90386	0	0.733456
SRX150626	TFs and others	CCNT2	Blood	K-562	11614	51/136	77/147	-1.90257	0	0.715909
SRX3031983	TFs and others	BRD4	Blood	MV-4-11	31561	60/136	87/147	-1.9001	0	0.745436
SRX265225	TFs and others	TCF12	Blood	ME-1	11836	61/136	88/147	-1.89956	0	0.749248
SRX4473682	TFs and others	SMARCC1	Gonad	BIN-67	8193	37/136	61/147	-1.89831	0	0.655617
SRX7498506	TFs and others	CTCF	Others	SCC090	26520	33/136	18/147	-1.89476	0	1.98162
SRX10637290	TFs and others	KDM1A	Breast	MDA-MB-231	18552	43/136	27/147	-1.89209	0	1.72141
SRX1460849	TFs and others	AFF4	Blood	Th1 Cells	3050	16/136	34/147	-1.88782	0	0.508651
SRX5290913	TFs and others	CTCF	Lung	IMR-90	10896	14/136	4/147	-1.88508	0	3.78309
SRX10722431	TFs and others	BCL11B	Blood	T-ALL	7216	38/136	62/147	-1.88096	0	0.662476
SRX5290904	TFs and others	CTCF	Prostate	LNCAP	22264	25/136	12/147	-1.88023	0	2.25184
SRX9932054	TFs and others	STAT5A	Breast	MCF-7	2334	25/136	12/147	-1.88023	0	2.25184
SRX1898037	TFs and others	RAG1	Blood	REH	30711	76/136	104/147	-1.87881	0	0.789876
SRX10131663	TFs and others	CDK9	Lung	Bronchial tracheal epithelial cells	5456	40/136	65/147	-1.86637	0	0.665158
SRX698188	TFs and others	SPI1	Blood	Kasumi-1	14566	11/136	27/147	-1.85221	0	0.440359
SRX10657966	TFs and others	Epitope tags	Blood	NALM-6	20345	76/136	103/147	-1.85131	0	0.797544
SRX7114560	TFs and others	Epitope tags	Breast	MCF-7	26757	17/136	36/147	-1.84847	0	0.510417
SRX190349	TFs and others	RUNX3	Blood	GM12878	69155	91/136	118/147	-1.83803	0	0.833562
SRX092300	TFs and others	JUNB	Blood	K-562	7894	5/136	17/147	-1.83677	0	0.317907
SRX8037083	TFs and others	KLF5	Digestive tract	TE-10	6042	17/136	35/147	-1.83615	0	0.525
SRX4377555	TFs and others	BRD4	Breast	MDA-MB-231	26548	84/136	111/147	-1.8339	0	0.817965
SRX1799525	TFs and others	TRIM28	Blood	CD4+ T cells	7493	26/136	47/147	-1.83355	0	0.597935
SRX9178837	TFs and others	HAP1	Blood	HAP1	5798	43/136	68/147	-1.83234	0	0.683499
SRX204902	TFs and others	BRD4	Blood	MM.1S	12189	33/136	56/147	-1.82849	0	0.636949
SRX4172744	TFs and others	GATA1	Digestive tract	HCT 116	10091	73/136	100/147	-1.8275	0	0.789044
DRX300408	TFs and others	MEAF6	Blood	HB1119	871	0/136	7/147	-1.82498	0	0
SRX1012611	TFs and others	EP300	Breast	T-47D	4792	0/136	7/147	-1.82498	0	0
SRX149714	TFs and others	SCML2	Blood	K-562	431	0/136	7/147	-1.82498	0	0
SRX150561	TFs and others	YY1	Blood	GM12878	926	0/136	7/147	-1.82498	0	0
SRX2778389	TFs and others	YY1	Blood	Lymphoblastoid cell line	769	0/136	7/147	-1.82498	0	0
SRX490430	TFs and others	BRD4	Breast	MCF-7	379	0/136	7/147	-1.82498	0	0
SRX9350047	TFs and others	TP53	Lung	NCI-H1299	1183	0/136	7/147	-1.82498	0	0
SRX3030206	TFs and others	RUNX1	Blood	ME-1	4934	9/136	24/147	-1.82211	0	0.405331
SRX5401864	TFs and others	PGR	Breast	T-47D	16851	9/136	24/147	-1.82211	0	0.405331
SRX1353402	TFs and others	CTCF	Kidney	293	22098	26/136	13/147	-1.81604	0	2.16176
SRX2529782	TFs and others	Epitope tags	Blood	RAJI	17249	71/136	98/147	-1.81379	0	0.783088
SRX3591434	TFs and others	BRD4	Blood	B-CLL cells	12363	71/136	98/147	-1.81379	0	0.783088
SRX4377537	TFs and others	BRD2	Breast	MDA-MB-231	16171	90/136	117/147	-1.81301	0	0.831448
SRX11343127	TFs and others	FOXC1	Blood	Acute myeloid leukemia	17860	22/136	42/147	-1.81101	0	0.566176
SRX3751778	TFs and others	DDIT3	Adipocyte	402-91	16148	18/136	37/147	-1.80537	0	0.525835
SRX150605	TFs and others	RELA	Blood	GM12891	24800	46/136	71/147	-1.80284	0	0.70029
SRX371472	TFs and others	ESR1	Breast	T-47D	11692	19/136	8/147	-1.80014	0	2.5671
SRX100564	TFs and others	ESR1	Breast	T-47D	1639	8/136	1/147	-1.79902	0	8.64706
SRX11220466	TFs and others	TRIM28	Digestive tract	HT-29	2395	8/136	1/147	-1.79902	0	8.64706
SRX5203305	TFs and others	CTCF	Breast	MCF-7	6508	8/136	1/147	-1.79902	0	8.64706
SRX8299818	TFs and others	CTR9	Bone	U2OS	890	8/136	1/147	-1.79902	0	8.64706
SRX3091902	TFs and others	ZFX	Breast	MCF-7	6961	47/136	72/147	-1.79393	0	0.705576
SRX265224	TFs and others	TBP	Blood	ME-1	5262	35/136	58/147	-1.7907	0	0.652257
SRX1091542	TFs and others	EP300	Pluripotent stem cell	hESC derived neural crests	14614	66/136	93/147	-1.78643	0	0.767078
SRX2194270	TFs and others	BRD4	Breast	SUM 159PT	24620	66/136	93/147	-1.78643	0	0.767078
SRX286203	TFs and others	BRD1	Digestive tract	RKO	7928	48/136	73/147	-1.78547	0	0.710717
SRX5089507	TFs and others	HDAC1	Breast	MCF-7	1786	12/136	28/147	-1.78369	0	0.463235
SRX5574367	TFs and others	SPI1	Blood	Dendritic Cells	15290	12/136	28/147	-1.78369	0	0.463235
SRX4937338	TFs and others	MED1	Digestive tract	HCT 116	9134	64/136	91/147	-1.77807	0	0.760181
SRX475793	TFs and others	SPI1	Blood	GM12878	23557	28/136	49/147	-1.77666	0	0.617647
SRX2778385	TFs and others	YY1	Blood	Lymphoblastoid cell line	3872	15/136	32/147	-1.77615	0	0.506664
SRX5068576	TFs and others	KMT2D	Gonad	BIN-67	3503	15/136	32/147	-1.77615	0	0.506664
SRX10657969	TFs and others	Epitope tags	Blood	NALM-6	21537	80/136	107/147	-1.77434	0	0.808136
SRX10003071	TFs and others	MSX2	Placenta	Trophoblast stem cells	10516	4/136	15/147	-1.76971	0	0.288235
SRX2578876	TFs and others	ESR1	Breast	MDA-MB-231	1577	4/136	15/147	-1.76971	0	0.288235
SRX6058753	TFs and others	PGR	Breast	T-47D	8293	4/136	15/147	-1.76971	0	0.288235
SRX7280995	TFs and others	IKZF1	Blood	JM1	1424	4/136	15/147	-1.76971	0	0.288235
SRX1787656	TFs and others	GRHL2	Breast	MCF-7	22840	19/136	38/147	-1.76513	0	0.540441
SRX4377554	TFs and others	BRD2	Breast	MDA-MB-231	9424	56/136	82/147	-1.76322	0	0.738164
SRX9178811	TFs and others	HAP1	Blood	HAP1	7183	56/136	82/147	-1.76322	0	0.738164
SRX9867021	TFs and others	BCL11B	Blood	DND-41	9534	51/136	76/147	-1.76262	0	0.725329
SRX092573	TFs and others	ZNF143	Uterus	HeLa	1936	23/136	11/147	-1.76183	0	2.26003
SRX7498502	TFs and others	CTCF	Uterus	Ca Ski	17898	23/136	11/147	-1.76183	0	2.26003
SRX9932042	TFs and others	STAT5A	Breast	MCF-7	2343	23/136	11/147	-1.76183	0	2.26003
SRX4377553	TFs and others	BRD2	Breast	MDA-MB-231	12730	79/136	106/147	-1.76107	0	0.805563
SRX097072	TFs and others	SMAD1	Blood	CD34 Hematopoietic stem cells	21722	27/136	14/147	-1.7576	0	2.08456
SRX1873447	TFs and others	KDM2B	Blood	SEM	23294	109/136	133/147	-1.7576	0	0.885836
SRX2867628	TFs and others	BRD4	Blood	Lymphoblastoid cell line	11892	60/136	86/147	-1.75734	0	0.754104
SRX2867630	TFs and others	BRD4	Blood	Lymphoblastoid cell line	17707	64/136	90/147	-1.75668	0	0.768627
SRX100561	TFs and others	YY1	Blood	GM12892	14528	61/136	87/147	-1.75668	0	0.75786
SRX2537516	TFs and others	BRD2	Epidermis	SK-MEL-147	18741	89/136	115/147	-1.75571	0	0.836509
SRX4326272	TFs and others	BRD4	Neural	SK-N-BE(2)	3202	10/136	25/147	-1.74399	0	0.432353
SRX790971	TFs and others	NFKB2	Blood	L-1236	10149	10/136	25/147	-1.74399	0	0.432353
SRX9419961	TFs and others	MED1	Breast	SK-BR-3	15490	38/136	61/147	-1.74004	0	0.673337
SRX2922231	TFs and others	ESR1	Breast	SUM 44PE	18817	42/136	27/147	-1.7387	0	1.68137
SRX7061817	TFs and others	BRD2	Blood	SEM	24707	100/136	125/147	-1.72991	0	0.864706
SRX360568	TFs and others	CTCF	Digestive tract	GP5d	28443	32/136	18/147	-1.72853	0	1.92157
SRX7750230	TFs and others	YY1	Blood	T-ALL	9061	40/136	64/147	-1.72467	0	0.675551
SRX790972	TFs and others	NFKB2	Blood	L-1236	11172	13/136	29/147	-1.7217	0	0.484533
SRX4377528	TFs and others	BRD2	Breast	MDA-MB-231	14167	87/136	113/147	-1.72102	0	0.832184
SRX092314	TFs and others	GATA3	Blood	Th1 Cells	8235	8/136	22/147	-1.71693	0	0.393048
SRX2778386	TFs and others	YY1	Blood	Lymphoblastoid cell line	2079	8/136	22/147	-1.71693	0	0.393048
SRX7055002	TFs and others	ERG	Cardiovascular	HAEC	4870	8/136	22/147	-1.71693	0	0.393048
SRX10045331	TFs and others	ASXL1	Breast	CAL-51	1053	3/136	13/147	-1.71522	0	0.249434
SRX3592682	TFs and others	GATA6	Pluripotent stem cell	hESC HUES8	18069	3/136	13/147	-1.71522	0	0.249434
SRX6800705	TFs and others	IRF4	Blood	CAR-T cells	9152	3/136	13/147	-1.71522	0	0.249434
SRX9838422	TFs and others	YY1	Prostate	LNCAP	8299	40/136	63/147	-1.70983	0	0.686275
SRX3345958	TFs and others	INTS13	Blood	HL-60	7165	32/136	54/147	-1.70472	0	0.640523
SRX10657967	TFs and others	Epitope tags	Blood	NALM-6	19994	76/136	102/147	-1.70155	0	0.805363
SRX100467	TFs and others	ESR1	Uterus	ECC-1	12640	24/136	12/147	-1.69717	0	2.16176
SRX2778398	TFs and others	YY1	Blood	Lymphoblastoid cell line	927	1/136	9/147	-1.69368	0	0.120098
SRX2778399	TFs and others	YY1	Blood	Lymphoblastoid cell line	788	1/136	9/147	-1.69368	0	0.120098
SRX3599222	TFs and others	ZBTB16	Blood	KG-1	4152	1/136	9/147	-1.69368	0	0.120098
DRX156349	TFs and others	MGMT	Neural	U-87 MG	812	2/136	11/147	-1.68243	0	0.196524
SRX1012610	TFs and others	EP300	Breast	T-47D	8311	2/136	11/147	-1.68243	0	0.196524
SRX3734321	TFs and others	TP53	Breast	Mammary glands	7471	2/136	11/147	-1.68243	0	0.196524
SRX6101041	TFs and others	NUTM1	Kidney	293	994	2/136	11/147	-1.68243	0	0.196524
SRX9071225	TFs and others	BRD4	Blood	SEM	1453	2/136	11/147	-1.68243	0	0.196524
SRX3751770	TFs and others	BRD4	Adipocyte	LPS141	3448	17/136	34/147	-1.67697	0	0.540441
SRX7692443	TFs and others	POLR2C	Breast	MCF-7	11108	72/136	98/147	-1.67424	0	0.794118
SRX2458138	TFs and others	MED1	Blood	GM12878	13023	34/136	56/147	-1.66807	0	0.65625
SRX6913100	TFs and others	BRD4	Blood	CD4+ T cells	7558	34/136	56/147	-1.66807	0	0.65625
SRX204410	TFs and others	BRD4	Blood	P493-6	10138	46/136	70/147	-1.66543	0	0.710294
SRX4377558	TFs and others	BRD4	Breast	MDA-MB-231	13498	46/136	70/147	-1.66543	0	0.710294
SRX150639	TFs and others	RFX5	Uterus	HeLa	18692	53/136	38/147	-1.66056	0	1.50755
SRX10881856	TFs and others	ARID2	Kidney	G-401	5922	27/136	47/147	-1.65953	0	0.620932
SRX2267440	TFs and others	BRD4	Epidermis	A-375	13448	22/136	41/147	-1.65905	0	0.579986
SRX3124415	TFs and others	CTCFL	Neural	KELLY	8343	22/136	41/147	-1.65905	0	0.579986
SRX1514979	TFs and others	GFP	Kidney	293	51888	107/136	131/147	-1.65508	0	0.882858
SRX359410	TFs and others	CREBBP	Kidney	293	1265	13/136	4/147	-1.65312	0	3.51287
SRX3591435	TFs and others	BRD4	Blood	B-CLL cells	11735	68/136	94/147	-1.6529	0	0.781915
SRX9975607	TFs and others	FLI1	Bone	A-673	22367	35/136	57/147	-1.65097	0	0.6637
SRX9419953	TFs and others	BRD4	Breast	SK-BR-3	13268	48/136	72/147	-1.64921	0	0.720588
SRX2194277	TFs and others	BRD4	Breast	SUM 159PT	26419	82/136	108/147	-1.64709	0	0.82067
SRX4377540	TFs and others	BRD2	Breast	MDA-MB-231	12282	82/136	108/147	-1.64709	0	0.82067
SRX9975614	TFs and others	STAG2	Bone	A-673	5338	18/136	36/147	-1.64647	0	0.540441
SRX3591431	TFs and others	BRD4	Blood	B-CLL cells	11204	66/136	92/147	-1.6443	0	0.775416
SRX2378771	TFs and others	NELFE	Bone	U2OS	1931	21/136	10/147	-1.64427	0	2.26985
SRX2436061	TFs and others	NEUROD1	Neural	D283 Med	31031	49/136	73/147	-1.6417	0	0.725524
SRX1023792	TFs and others	SPI1	Blood	Macrophages	112968	103/136	127/147	-1.63794	0	0.876621
SRX2778393	TFs and others	YY1	Blood	Lymphoblastoid cell line	2267	9/136	23/147	-1.63654	0	0.422954
SRX3288567	TFs and others	NANOG	Pluripotent stem cell	hESC H9	18784	9/136	23/147	-1.63654	0	0.422954
SRX10212067	TFs and others	ATF4	Blood	CD4+ T cells	16859	28/136	48/147	-1.63395	0	0.630515
SRX10045337	TFs and others	ASXL1	Breast	CAL-51	1371	5/136	16/147	-1.62905	0	0.337776
SRX698187	TFs and others	LMO3	Blood	Kasumi-1	4362	5/136	16/147	-1.62905	0	0.337776
SRX8670126	TFs and others	ASCL1	Neural	SH-SY5Y	50406	55/136	80/147	-1.62844	0	0.743107
SRX4377531	TFs and others	BRD2	Breast	MDA-MB-231	9503	56/136	81/147	-1.6262	0	0.747277
SRX6913099	TFs and others	BRD4	Blood	CD4+ T cells	11082	58/136	83/147	-1.62262	0	0.755315
SRX100515	TFs and others	YY1	Blood	K-562	26527	80/136	106/147	-1.62191	0	0.81576
SRX3271003	TFs and others	KDM1A	Pluripotent stem cell	hESC derived pancreatic cells	15286	80/136	106/147	-1.62191	0	0.81576
SRX4377530	TFs and others	BRD2	Breast	MDA-MB-231	12720	80/136	106/147	-1.62191	0	0.81576
SRX3345956	TFs and others	INTS13	Blood	HL-60	11770	62/136	87/147	-1.61904	0	0.770284
SRX2867629	TFs and others	BRD4	Blood	Lymphoblastoid cell line	13512	37/136	59/147	-1.61898	0	0.677841
SRX9419946	TFs and others	MED1	Breast	BT-474	10367	7/136	20/147	-1.61288	0	0.378309
SRX10131683	TFs and others	BRD4	Lung	Bronchial tracheal epithelial cells	2856	12/136	27/147	-1.61174	0	0.480392
SRX3584193	TFs and others	AR	Gonad	Epididymis	5204	5/136	0/147	-1.6081	0	inf
SRX3630818	TFs and others	ESR1	Uterus	Ishikawa	600	5/136	0/147	-1.6081	0	inf
SRX6639330	TFs and others	GATA3	Pluripotent stem cell	hESC H1	3870	5/136	0/147	-1.6081	0	inf
SRX6858248	TFs and others	HSF1	Breast	MCF-7	954	5/136	0/147	-1.6081	0	inf
SRX2778390	TFs and others	YY1	Blood	Lymphoblastoid cell line	1724	7/136	19/147	-1.60446	0	0.39822
SRX5574494	TFs and others	SPI1	Blood	CTV-1	23810	38/136	60/147	-1.60403	0	0.684559
