SRX1898037	TFs and others	RAG1	Blood	REH	30711	185/589	11/173	-12.2445	-8.0304	4.93981
SRX9178818	TFs and others	HAP1	Blood	HAP1	12304	229/589	29/173	-7.5278	-4.72867	2.31936
SRX5738756	TFs and others	Crotonyllysine	Pluripotent stem cell	hESC derived Endodermal cells	27111	218/589	27/173	-7.43577	-4.65303	2.3715
SRX8570845	TFs and others	HAP1	Blood	KBM-7	32790	283/589	43/173	-7.33888	-4.57194	1.93308
SRX9178826	TFs and others	HAP1	Blood	HAP1	14614	280/589	43/173	-7.12172	-4.371	1.91258
SRX2897208	TFs and others	ESR1	Breast	Breast cancer cells	26916	366/589	67/173	-7.10798	-4.371	1.60449
SRX9178832	TFs and others	HAP1	Blood	HAP1	15452	308/589	51/173	-6.97827	-4.25553	1.77383
SRX9178836	TFs and others	HAP1	Blood	HAP1	8680	162/589	16/173	-6.884	-4.17587	2.9739
SRX9178850	TFs and others	HAP1	Blood	HAP1	11020	199/589	24/173	-6.87146	-4.17587	2.43541
SRX7972427	TFs and others	MKL1	Epidermis	MKL-1	27136	212/589	27/173	-6.84777	-4.16515	2.30623
SRX9178811	TFs and others	HAP1	Blood	HAP1	7183	107/589	6/173	-6.78218	-4.11215	5.23797
SRX5738752	TFs and others	Crotonyllysine	Pluripotent stem cell	ES cells	23186	183/589	21/173	-6.55541	-3.89761	2.55954
SRX5089551	TFs and others	BRD4	Breast	MCF-7	9212	158/589	16/173	-6.49136	-3.84546	2.90047
SRX2270409	TFs and others	JMJD6	Others	Tumor	12999	264/589	41/173	-6.38266	-3.74834	1.89126
SRX8570843	TFs and others	HAP1	Blood	KBM-7	23581	174/589	20/173	-6.25175	-3.62871	2.55535
SRX6473436	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	14564	222/589	31/173	-6.22324	-3.6112	2.1034
SRX8570841	TFs and others	HAP1	Blood	KBM-7	30100	217/589	30/173	-6.10046	-3.49914	2.12456
SRX022433	TFs and others	PHF8	Uterus	HeLa	2110	53/589	0/173	-5.87805	-3.2872	inf
SRX8082233	TFs and others	BRD4	Epidermis	Keratinocytes	11652	261/589	42/173	-5.79382	-3.21319	1.82525
SRX186705	TFs and others	PHF8	Pluripotent stem cell	hESC H1	10408	246/589	38/173	-5.74546	-3.17481	1.90144
SRX6473440	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	16269	212/589	30/173	-5.72536	-3.16447	2.07561
SRX4937336	TFs and others	MED1	Digestive tract	HCT 116	11386	83/589	4/173	-5.66154	-3.1102	6.09465
SRX116437	TFs and others	PHF8	Blood	K-562	21221	382/589	77/173	-5.61307	-3.07107	1.45715
SRX5089557	TFs and others	BRD4	Breast	MCF-7	15111	307/589	55/173	-5.58869	-3.05583	1.63948
SRX097108	TFs and others	GATA1	Blood	K-562	10354	95/589	6/173	-5.55744	-3.03448	4.65054
SRX9178839	TFs and others	HAP1	Blood	HAP1	6242	94/589	6/173	-5.54961	-3.03448	4.60158
SRX5887623	TFs and others	SNAI2	Lung	PC-9	3359	60/589	1/173	-5.47476	-2.97165	17.6231
SRX2897217	TFs and others	ESR1	Breast	Breast cancer cells	5349	143/589	15/173	-5.46975	-2.97165	2.80011
SRX116465	TFs and others	PHF8	Pluripotent stem cell	hESC H1	10414	245/589	39/173	-5.35669	-2.86686	1.84515
SRX10760632	TFs and others	BRD4	Blood	MM.1S	12641	219/589	33/173	-5.23527	-2.75356	1.94922
SRX7540325	TFs and others	BRD4	Breast	MCF-7	13302	282/589	50/173	-5.08901	-2.61527	1.65657
SRX7030912	TFs and others	HEXIM1	Breast	MCF-7	10916	289/589	52/173	-5.06355	-2.59764	1.6324
SRX1478537	TFs and others	EP300	Kidney	Kidney Cortex	15725	304/589	56/173	-5.04555	-2.58732	1.59447
SRX8570842	TFs and others	HAP1	Blood	KBM-7	26302	172/589	23/173	-4.92365	-2.47298	2.1965
SRX3241379	TFs and others	ARID1A	Gonad	RMG-I	14107	186/589	26/173	-4.91519	-2.47194	2.10121
SRX1424886	TFs and others	CXXC1	Blood	SEM	13146	292/589	53/173	-4.90024	-2.46429	1.61822
SRX5824561	TFs and others	BRD2	Breast	SUM 149PT	11873	318/589	61/173	-4.83448	-2.40571	1.53119
SRX5089554	TFs and others	BRD4	Breast	MCF-7	10139	149/589	18/173	-4.81556	-2.39385	2.43133
SRX116436	TFs and others	PHF8	Blood	K-562	20135	366/589	75/173	-4.79514	-2.38038	1.43334
SRX4377549	TFs and others	BRD2	Breast	HCC1806	10868	288/589	53/173	-4.71157	-2.30365	1.59605
SRX10760646	TFs and others	BRD2	Blood	MM.1S	16161	315/589	61/173	-4.51777	-2.11658	1.51674
SRX9932052	TFs and others	STAT5A	Breast	MCF-7	3450	165/589	78/173	-4.39626	-2.0017	0.621327
SRX6473437	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	25439	353/589	73/173	-4.38622	-1.99819	1.42031
SRX4377550	TFs and others	BRD2	Breast	HCC1806	11279	294/589	56/173	-4.35714	-1.97555	1.54202
SRX9178809	TFs and others	HAP1	Blood	HAP1	7923	110/589	11/173	-4.3365	-1.96125	2.93718
SRX3640569	TFs and others	INTS3	Uterus	HeLa	8505	128/589	15/173	-4.24119	-1.87219	2.5064
SRX8337458	TFs and others	NFYA	Blood	HUDEP-1	4774	238/589	100/173	-4.22318	-1.86377	0.699049
SRX4937338	TFs and others	MED1	Digestive tract	HCT 116	9134	48/589	1/173	-4.22054	-1.86377	14.0985
SRX8536131	TFs and others	NFYB	Blood	HUDEP-2	6411	172/589	79/173	-4.13991	-1.78913	0.639488
SRX6473441	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	16651	243/589	43/173	-4.09567	-1.7508	1.65985
SRX9730740	TFs and others	BRD4	Blood	THP-1	23322	353/589	74/173	-4.08052	-1.74148	1.40112
SRX9178824	TFs and others	HAP1	Blood	HAP1	7969	125/589	15/173	-4.06484	-1.73434	2.44765
SRX1287854	TFs and others	BRD4	Blood	MOLM-14	10216	192/589	30/173	-4.06195	-1.73434	1.8798
SRX7719081	TFs and others	SMAD3	Others	H69	11378	298/589	58/173	-4.04586	-1.72385	1.5091
SRX9178821	TFs and others	HAP1	Blood	HAP1	5976	79/589	6/173	-4.02566	-1.70919	3.86729
SRX8536128	TFs and others	NFYB	Blood	HUDEP-2	4143	154/589	73/173	-4.01651	-1.70781	0.619625
SRX2009507	TFs and others	BRD2	Neural	SF8628	8466	230/589	40/173	-4.01343	-1.70781	1.68888
SRX702548	TFs and others	CHD8	Pluripotent stem cell	iPS derived neural cells	10229	256/589	47/173	-4.00148	-1.70119	1.59983
SRX7719077	TFs and others	SMAD3	Others	H69	10619	271/589	51/173	-3.95494	-1.65992	1.56074
SRX3271015	TFs and others	KDM1A	Pluripotent stem cell	hESC derived pancreatic cells	27558	99/589	10/173	-3.93863	-1.64881	2.90781
SRX7677759	TFs and others	XRN2	Digestive tract	DLD-1	3023	59/589	3/173	-3.93277	-1.64809	5.77646
SRX359910	TFs and others	NFYA	Digestive tract	LoVo	2930	181/589	81/173	-3.9029	-1.6233	0.656333
SRX9178837	TFs and others	HAP1	Blood	HAP1	5798	88/589	8/173	-3.87083	-1.59625	3.2309
SRX4937340	TFs and others	MED1	Digestive tract	HCT 116	11020	71/589	5/173	-3.84962	-1.58	4.1708
SRX2993669	TFs and others	NR5A1	Pluripotent stem cell	hESC H9	10340	78/589	6/173	-3.82983	-1.56512	3.81834
SRX7677730	TFs and others	SUPT5H	Digestive tract	DLD-1	4399	127/589	16/173	-3.81921	-1.56145	2.33139
SRX4377538	TFs and others	BRD2	Breast	MDA-MB-231	16922	366/589	79/173	-3.81651	-1.56145	1.36077
SRX4377528	TFs and others	BRD2	Breast	MDA-MB-231	14167	338/589	71/173	-3.73605	-1.48574	1.39826
SRX4377551	TFs and others	BRD2	Breast	MDA-MB-231	14157	337/589	71/173	-3.72038	-1.47476	1.39413
SRX9178855	TFs and others	HAP1	Blood	HAP1	6448	86/589	8/173	-3.69577	-1.4548	3.15747
SRX9932057	TFs and others	STAT5A	Breast	MCF-7	4751	190/589	83/173	-3.68311	-1.45029	0.672367
SRX4704621	TFs and others	ARID1A	Gonad	RMG-I	13563	195/589	32/173	-3.67838	-1.45029	1.78985
SRX186675	TFs and others	KDM4A	Pluripotent stem cell	hESC H1	14730	194/589	32/173	-3.67762	-1.45029	1.78067
SRX4001483	TFs and others	BRD2	Lung	NCI-H23	4542	101/589	11/173	-3.65377	-1.43172	2.69687
SRX2897209	TFs and others	ESR1	Breast	Breast cancer cells	5967	76/589	6/173	-3.65019	-1.43172	3.72043
SRX4377537	TFs and others	BRD2	Breast	MDA-MB-231	16171	352/589	76/173	-3.60298	-1.38988	1.36038
SRX9178845	TFs and others	HAP1	Blood	HAP1	3175	42/589	1/173	-3.59966	-1.38988	12.3362
SRX9178819	TFs and others	HAP1	Blood	HAP1	4079	56/589	3/173	-3.55154	-1.34604	5.48274
SRX8536130	TFs and others	NFYB	Blood	HUDEP-2	8287	215/589	90/173	-3.53407	-1.33281	0.70166
SRX3229139	TFs and others	ESR1	Breast	Breast cancer	5607	193/589	83/173	-3.50307	-1.31248	0.682983
SRX116463	TFs and others	KDM4A	Pluripotent stem cell	hESC H1	14674	196/589	33/173	-3.4981	-1.31248	1.74451
SRX2251224	TFs and others	BRD4	Prostate	C4-2	6987	79/589	7/173	-3.49773	-1.31248	3.31482
SRX8246294	TFs and others	FGFR1	Breast	MCF-7	6424	155/589	23/173	-3.4972	-1.31248	1.97941
SRX667410	TFs and others	Epitope tags	Breast	MCF-7	6458	145/589	21/173	-3.46384	-1.28681	2.02805
SRX9730733	TFs and others	CDK9	Blood	THP-1	9811	199/589	34/173	-3.46349	-1.28681	1.71912
SRX2897216	TFs and others	ESR1	Breast	Breast cancer cells	2377	48/589	2/173	-3.44548	-1.27277	7.04924
SRX4001482	TFs and others	BRD2	Lung	NCI-H23	2676	49/589	2/173	-3.42561	-1.25683	7.1961
SRX10158162	TFs and others	BRD4	Blood	KBM-7	5363	89/589	9/173	-3.38438	-1.2195	2.90455
SRX6840506	TFs and others	HAP1	Blood	KBM-7	16920	97/589	11/173	-3.32598	-1.16496	2.59006
SRX4377548	TFs and others	BRD2	Breast	HCC1806	19981	429/589	101/173	-3.32056	-1.16336	1.24758
SRX4377539	TFs and others	BRD2	Breast	MDA-MB-231	18933	378/589	85/173	-3.27694	-1.12354	1.30618
SRX4937342	TFs and others	MED1	Digestive tract	HCT 116	7880	30/589	0/173	-3.25258	-1.10294	inf
SRX396254	TFs and others	TP53	Others	Fibroblasts	5697	31/589	0/173	-3.22592	-1.08	inf
SRX190250	TFs and others	YY1	Lung	A549	9752	267/589	53/173	-3.21232	-1.0701	1.47967
SRX017325	TFs and others	PHF8	Neural	SH-SY5Y	3879	128/589	18/173	-3.20508	-1.06653	2.08866
SRX150600	TFs and others	JUN	Blood	K-562	5858	80/589	8/173	-3.18411	-1.04919	2.93718
SRX5089500	TFs and others	HDAC1	Breast	MCF-7	6133	166/589	27/173	-3.15991	-1.02859	1.80582
SRX5089561	TFs and others	BRD4	Breast	MCF-7	4319	74/589	7/173	-3.14776	-1.02323	3.10502
SRX100561	TFs and others	YY1	Blood	GM12892	14528	294/589	61/173	-3.14743	-1.02323	1.41563
SRX7719078	TFs and others	SMAD3	Others	H69	12184	308/589	65/173	-3.13853	-1.01785	1.39177
SRX5062476	TFs and others	SUPT5H	Bone	U2OS	3146	105/589	13/173	-3.13269	-1.0155	2.37234
SRX7865936	TFs and others	BRD4	Breast	MDA-MB-231	10200	64/589	5/173	-3.12088	-1.01058	3.75959
SRX9178848	TFs and others	HAP1	Blood	HAP1	4794	64/589	5/173	-3.12088	-1.01058	3.75959
SRX1873456	TFs and others	LEO1	Blood	SEM	11205	89/589	10/173	-3.10733	-1.00044	2.61409
SRX9932060	TFs and others	STAT5A	Breast	MCF-7	2277	123/589	58/173	-3.09996	-0.996448	0.622885
SRX6102133	TFs and others	NELFE	Uterus	HeLa	14465	368/589	83/173	-3.0938	-0.993642	1.30227
SRX10760631	TFs and others	BRD4	Blood	MM.1S	9937	232/589	44/173	-3.07609	-0.97926	1.5487
SRX6473439	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	36458	396/589	92/173	-3.07105	-0.977522	1.26427
SRX6853582	TFs and others	ARNT	Breast	MCF-7	2231	84/589	9/173	-3.0626	-0.975603	2.74137
SRX9350919	TFs and others	BRD4	Digestive tract	COLO 320DM	3496	84/589	9/173	-3.0626	-0.975603	2.74137
SRX8831615	TFs and others	BRD4	Digestive tract	KYSE-180	1834	28/589	0/173	-3.03585	-0.952082	inf
SRX5089415	TFs and others	SMARCA4	Breast	MCF-7	2066	29/589	0/173	-3.01819	-0.939669	inf
SRX6840507	TFs and others	HAP1	Blood	KBM-7	15400	79/589	8/173	-3.01705	-0.939669	2.90047
SRX9178834	TFs and others	HAP1	Blood	HAP1	6164	93/589	11/173	-3.00768	-0.933457	2.48325
SRX9932055	TFs and others	STAT5A	Breast	MCF-7	6509	263/589	102/173	-3.0005	-0.929413	0.757332
SRX9932059	TFs and others	STAT5A	Breast	MCF-7	3585	165/589	72/173	-2.98672	-0.918747	0.673104
SRX204410	TFs and others	BRD4	Blood	P493-6	10138	226/589	43/173	-2.96197	-0.897086	1.54373
SRX3124405	TFs and others	BRD4	Neural	KELLY	4857	68/589	6/173	-2.9525	-0.890686	3.32881
SRX150587	TFs and others	NFYA	Uterus	HeLa	4119	194/589	81/173	-2.93965	-0.880884	0.703473
SRX702547	TFs and others	CHD8	Pluripotent stem cell	iPS derived neural cells	10564	277/589	57/173	-2.9123	-0.857276	1.42737
SRX10722988	TFs and others	GTF2F1	Bone	U2OS	8016	237/589	46/173	-2.91001	-0.857276	1.51329
SRX4824376	TFs and others	ZFX	Prostate	22Rv1	7106	149/589	24/173	-2.87452	-0.82477	1.8235
SRX5534863	TFs and others	EP300	Breast	MCF-7	5568	77/589	8/173	-2.8536	-0.806815	2.82704
SRX150512	TFs and others	NFYA	Blood	K-562	4095	150/589	66/173	-2.82133	-0.777884	0.667541
SRX6913080	TFs and others	BRD4	Blood	K-562	14740	256/589	52/173	-2.8188	-0.777884	1.446
SRX150508	TFs and others	NFYB	Blood	K-562	12529	200/589	82/173	-2.77549	-0.740771	0.716386
SRX6913066	TFs and others	BRD4	Blood	THP-1	7915	172/589	30/173	-2.77414	-0.740771	1.68398
SRX6435392	TFs and others	SUPT5H	Kidney	293	1575	59/589	5/173	-2.77303	-0.740771	3.46587
SRX7719080	TFs and others	SMAD3	Others	H69	10951	273/589	57/173	-2.76983	-0.740419	1.40676
SRX6665794	TFs and others	Epitope tags	Kidney	HK-2	7391	301/589	112/173	-2.75797	-0.73139	0.789368
SRX10722980	TFs and others	CSTF2	Bone	U2OS	5379	114/589	16/173	-2.75091	-0.729744	2.09274
SRX2267461	TFs and others	BRD4	Others	RT-112	13362	241/589	48/173	-2.75072	-0.729744	1.47471
SRX5089560	TFs and others	BRD4	Breast	MCF-7	5713	80/589	9/173	-2.7424	-0.724199	2.61083
SRX6473438	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	23131	368/589	85/173	-2.69462	-0.679176	1.27163
SRX7748767	TFs and others	BRD2	Digestive tract	DLD-1	5598	108/589	15/173	-2.67808	-0.665376	2.11477
SRX1660875	TFs and others	TRIM25	Breast	Breast cancer cells	14495	193/589	79/173	-2.66765	-0.657669	0.717565
SRX8299831	TFs and others	NELFCD	Bone	U2OS	14618	352/589	80/173	-2.65797	-0.653354	1.29236
SRX150586	TFs and others	NFYB	Blood	GM12878	11115	232/589	91/173	-2.65794	-0.653354	0.74882
SRX7677720	TFs and others	NELFCD	Digestive tract	DLD-1	2356	69/589	7/173	-2.65507	-0.653155	2.89522
SRX8536129	TFs and others	NFYB	Blood	HUDEP-2	3404	155/589	67/173	-2.64789	-0.649503	0.679497
SRX100558	TFs and others	YY1	Pluripotent stem cell	hESC H1	28327	275/589	58/173	-2.64612	-0.649503	1.39263
SRX6913087	TFs and others	BRD4	Blood	K-562	19223	306/589	67/173	-2.61234	-0.620856	1.34146
SRX6913062	TFs and others	BRD4	Blood	THP-1	4438	112/589	16/173	-2.60812	-0.620856	2.05603
SRX1530266	TFs and others	YY2	Uterus	HeLa	1659	47/589	3/173	-2.60636	-0.620856	4.60158
SRX6878598	TFs and others	CREB5	Prostate	LNCAP	8947	24/589	0/173	-2.60043	-0.620856	inf
SRX9562900	TFs and others	BRD9	Muscle	RH-4	1694	25/589	0/173	-2.59977	-0.620856	inf
SRX9674627	TFs and others	BRD9	Muscle	Rh-4	1632	25/589	0/173	-2.59977	-0.620856	inf
SRX1614811	TFs and others	ZNF366	Blood	Dendritic Cells	3214	52/589	4/173	-2.59943	-0.620856	3.81834
SRX4708039	TFs and others	AGO2	Liver	Hep G2	14857	215/589	42/173	-2.59175	-0.616316	1.50356
SRX8337454	TFs and others	NFYA	Blood	HUDEP-1	7206	340/589	122/173	-2.58797	-0.616316	0.818559
SRX9628169	TFs and others	NR3C1	Kidney	293	16852	0/589	4/173	-2.58738	-0.616316	0
SRX9178852	TFs and others	HAP1	Blood	HAP1	3235	33/589	1/173	-2.57975	-0.613158	9.6927
SRX5062475	TFs and others	SUPT5H	Bone	U2OS	6974	219/589	43/173	-2.57876	-0.613158	1.49591
SRX4213897	TFs and others	LIN9	Breast	MCF 10A	3540	165/589	70/173	-2.57684	-0.613158	0.692336
SRX7750230	TFs and others	YY1	Blood	T-ALL	9061	180/589	33/173	-2.55278	-0.591531	1.6021
SRX4169275	TFs and others	SUPT5H	Bone	U2OS	2663	88/589	11/173	-2.54493	-0.586101	2.34975
SRX10437635	TFs and others	ASCL2	Liver	Hep G2	2682	105/589	15/173	-2.53506	-0.58103	2.05603
SRX3091908	TFs and others	ZFX	Prostate	C4-2	5029	105/589	15/173	-2.53506	-0.58103	2.05603
SRX448960	TFs and others	BRD4	Blood	DND-41	4872	127/589	20/173	-2.52448	-0.572829	1.86511
SRX6665793	TFs and others	Epitope tags	Kidney	HK-2	5470	248/589	95/173	-2.50321	-0.553926	0.766759
SRX7061818	TFs and others	BRD3	Blood	SEM	4692	67/589	7/173	-2.49377	-0.552312	2.8113
SRX8468589	TFs and others	BRD4	Liver	HuH-7	3302	67/589	7/173	-2.49377	-0.552312	2.8113
SRX7972428	TFs and others	MKL2	Epidermis	MKL-2	31883	240/589	49/173	-2.49113	-0.552312	1.43862
SRX10722979	TFs and others	CSTF2	Bone	U2OS	6802	172/589	31/173	-2.48891	-0.552312	1.62966
SRX1224602	TFs and others	BRD4	Breast	MCF 10A	4601	66/589	7/173	-2.48824	-0.552312	2.76934
SRX6473450	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	5039	82/589	10/173	-2.48766	-0.552312	2.40849
SRX1224601	TFs and others	BRD4	Breast	MCF 10A	2460	39/589	2/173	-2.47542	-0.542351	5.7275
SRX1690201	TFs and others	BRD4	Neural	BE(2)-C	5348	99/589	14/173	-2.45751	-0.526709	2.07701
SRX4609168	TFs and others	BCL6	Blood	SU-DHL-4	22311	216/589	85/173	-2.45171	-0.523166	0.74639
SRX032596	TFs and others	YY1	Blood	CD4+ T cells	2450	121/589	19/173	-2.43913	-0.514703	1.87052
SRX190352	TFs and others	CREB1	Pluripotent stem cell	hESC H1	17758	369/589	129/173	-2.43877	-0.514703	0.840171
SRX4493017	TFs and others	GFI1B	Blood	K-562	3504	134/589	22/173	-2.43101	-0.509845	1.78901
SRX9932050	TFs and others	STAT5A	Breast	MCF-7	2544	132/589	58/173	-2.42948	-0.509845	0.668462
SRX8082232	TFs and others	BRD4	Epidermis	Keratinocytes	5590	113/589	17/173	-2.41331	-0.497361	1.95236
SRX6913091	TFs and others	BRD4	Blood	K-562	8374	201/589	39/173	-2.41261	-0.497361	1.51378
SRX6367597	TFs and others	NCOA1	Kidney	293	21567	4/589	7/173	-2.39971	-0.4881	0.167839
SRX702546	TFs and others	CHD8	Pluripotent stem cell	iPS derived neural cells	12295	344/589	79/173	-2.39716	-0.4881	1.27898
SRX3751768	TFs and others	BRD2	Adipocyte	LPS141	4148	86/589	11/173	-2.39685	-0.4881	2.29634
SRX9178827	TFs and others	HAP1	Blood	HAP1	1621	23/589	0/173	-2.38909	-0.482484	inf
SRX1224603	TFs and others	BRD4	Breast	MCF 10A	1801	31/589	1/173	-2.38288	-0.478408	9.10526
SRX3229154	TFs and others	ESR1	Breast	Breast cancer	5107	71/589	8/173	-2.37817	-0.477935	2.60675
SRX6858250	TFs and others	HSF1	Breast	MCF-7	15886	71/589	8/173	-2.37817	-0.477935	2.60675
SRX9932061	TFs and others	STAT5A	Breast	MCF-7	6722	273/589	102/173	-2.37198	-0.473849	0.786128
SRX7030926	TFs and others	KDM4C	Breast	MCF-7	2905	141/589	61/173	-2.36006	-0.464021	0.678922
SRX150448	TFs and others	YY1	Blood	K-562	3632	115/589	18/173	-2.35379	-0.461908	1.87653
SRX150491	TFs and others	JUN	Blood	K-562	11296	115/589	18/173	-2.35379	-0.461908	1.87653
SRX5089382	TFs and others	ARID1A	Breast	MCF-7	16714	80/589	10/173	-2.33824	-0.452108	2.34975
SRX4377532	TFs and others	BRD4	Breast	MDA-MB-231	26528	372/589	88/173	-2.33768	-0.452108	1.24163
SRX150503	TFs and others	YY1	Pluripotent stem cell	NT2-D1	3839	107/589	16/173	-2.33603	-0.452108	1.96424
SRX2194277	TFs and others	BRD4	Breast	SUM 159PT	26419	406/589	99/173	-2.33335	-0.452108	1.20454
SRX150488	TFs and others	NFYB	Uterus	HeLa	5752	183/589	74/173	-2.33335	-0.452108	0.726357
SRX2194269	TFs and others	BRD4	Breast	SUM 159PT	25582	369/589	87/173	-2.33036	-0.452108	1.24577
SRX5089454	TFs and others	ESR1	Breast	MCF-7	10900	64/589	7/173	-2.32975	-0.452108	2.68542
SRX186646	TFs and others	PHF8	Blood	K-562	24555	403/589	98/173	-2.32445	-0.448862	1.20784
SRX5360663	TFs and others	Epitope tags	Epidermis	BJ	41303	98/589	14/173	-2.32252	-0.448862	2.05603
SRX1726514	TFs and others	TFDP1	Blood	MM.1S	7635	335/589	119/173	-2.31239	-0.440711	0.826854
SRX5089450	TFs and others	ESR1	Breast	MCF-7	17784	59/589	6/173	-2.29697	-0.427261	2.88823
SRX5089556	TFs and others	BRD4	Breast	MCF-7	3322	60/589	6/173	-2.2912	-0.425416	2.93718
SRX6840505	TFs and others	HAP1	Blood	KBM-7	9319	60/589	6/173	-2.2912	-0.425416	2.93718
SRX4377552	TFs and others	BRD2	Breast	MDA-MB-231	14067	354/589	83/173	-2.28927	-0.425416	1.25273
SRX6102132	TFs and others	NELFE	Uterus	HeLa	13531	345/589	80/173	-2.28016	-0.418241	1.26666
SRX1658067	TFs and others	BRD4	Lung	IMR-90	2782	54/589	5/173	-2.26694	-0.406947	3.17216
SRX6913072	TFs and others	BRD2	Blood	K-562	10110	293/589	65/173	-2.25973	-0.404696	1.32399
SRX100425	TFs and others	ATF3	Blood	K-562	12575	206/589	41/173	-2.25834	-0.404696	1.47575
SRX3236738	TFs and others	BRD2	Lung	NCI-H1299	1901	42/589	3/173	-2.25795	-0.404696	4.11205
SRX8030771	TFs and others	Epitope tags	Kidney	293	11590	327/589	75/173	-2.25707	-0.404696	1.28061
SRX6913088	TFs and others	BRD4	Blood	K-562	12194	235/589	49/173	-2.25263	-0.40214	1.40865
SRX6913045	TFs and others	BRD4	Blood	THP-1	6439	168/589	31/173	-2.24427	-0.397406	1.59176
SRX6384786	TFs and others	MED26	Digestive tract	HCT 116	4696	152/589	27/173	-2.24231	-0.397406	1.65352
SRX6913050	TFs and others	BRD4	Blood	THP-1	5499	151/589	27/173	-2.24087	-0.397406	1.64265
SRX9046311	TFs and others	ETS1	Blood	THP-1	4606	49/589	4/173	-2.24044	-0.397406	3.59805
SRX9730741	TFs and others	BRD4	Blood	THP-1	22108	382/589	92/173	-2.23821	-0.39702	1.21957
SRX4377555	TFs and others	BRD4	Breast	MDA-MB-231	26548	373/589	89/173	-2.22175	-0.382397	1.23098
SRX9419960	TFs and others	MED1	Breast	SK-BR-3	10466	217/589	44/173	-2.21086	-0.373335	1.44856
SRX1397401	TFs and others	SMAD1	Blood	CD34+	16055	77/589	10/173	-2.19043	-0.356673	2.26163
SRX1787312	TFs and others	KDM2B	Blood	OCI-LY1	14641	219/589	45/173	-2.19025	-0.356673	1.42943
SRX112016	TFs and others	RELA	Cardiovascular	HUVEC	2847	29/589	1/173	-2.18696	-0.356673	8.51783
SRX5089552	TFs and others	BRD4	Breast	MCF-7	1960	29/589	1/173	-2.18696	-0.356673	8.51783
