SRX1898037	TFs and others	RAG1	Blood	REH	30711	494/2926	33/60	-10.3627	-6.08956	0.306966
SRX9550893	TFs and others	FOXA1	Prostate	Prostate cancer	41021	614/2926	27/60	-4.39282	-1.65116	0.466317
SRX186645	TFs and others	RBBP5	Blood	K-562	12117	1122/2926	39/60	-4.3649	-1.63583	0.589936
SRX096358	TFs and others	Epitope tags	Bone	EWS502	16890	1159/2926	40/60	-4.35202	-1.63518	0.594156
SRX6913080	TFs and others	BRD4	Blood	K-562	14740	989/2926	36/60	-4.32118	-1.61624	0.56334
SRX6473437	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	25439	1327/2926	43/60	-4.20445	-1.51861	0.632819
SRX2582039	TFs and others	KDM4A	Breast	BCSC1	5866	126/2926	11/60	-4.20069	-1.51861	0.234885
SRX9178841	TFs and others	HAP1	Blood	HAP1	9141	388/2926	20/60	-4.15226	-1.49107	0.397813
SRX1787312	TFs and others	KDM2B	Blood	OCI-LY1	14641	746/2926	30/60	-4.15143	-1.49107	0.509911
SRX186646	TFs and others	PHF8	Blood	K-562	24555	1768/2926	51/60	-4.12361	-1.47372	0.710868
SRX186780	TFs and others	RBBP5	Pluripotent stem cell	hESC H1	11092	684/2926	28/60	-4.03287	-1.3932	0.500928
SRX3271003	TFs and others	KDM1A	Pluripotent stem cell	hESC derived pancreatic cells	15286	1019/2926	36/60	-4.00127	-1.37833	0.580428
SRX8570845	TFs and others	HAP1	Blood	KBM-7	32790	1020/2926	36/60	-3.99654	-1.37833	0.580998
SRX6935376	TFs and others	MYCN	Neural	NB-1643	14816	1679/2926	49/60	-3.98871	-1.37833	0.702638
SRX023659	TFs and others	PHF8	Uterus	HeLa	2666	213/2926	14/60	-3.97345	-1.37241	0.311981
SRX116436	TFs and others	PHF8	Blood	K-562	20135	1472/2926	45/60	-3.8876	-1.2957	0.670768
SRX7972428	TFs and others	MKL2	Epidermis	MKL-2	31883	945/2926	34/60	-3.86803	-1.28508	0.569941
SRX7061820	TFs and others	MED12	Blood	SEM	29959	2073/2926	55/60	-3.84516	-1.28024	0.772883
SRX8570844	TFs and others	HAP1	Blood	KBM-7	30809	853/2926	32/60	-3.83885	-1.28024	0.546608
SRX10881823	TFs and others	SS18L1	Others	BT-16	6476	279/2926	16/60	-3.83738	-1.28024	0.35757
SRX9550930	TFs and others	FOXA1	Prostate	Prostate cancer	31840	281/2926	16/60	-3.80232	-1.25346	0.360133
SRX6039040	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	1940	54/2926	7/60	-3.76182	-1.22313	0.158188
SRX1272808	TFs and others	BRD4	Digestive tract	COLO 741	8894	871/2926	32/60	-3.75591	-1.22313	0.558143
SRX7981736	TFs and others	EP300	Prostate	Prostate cancer	2074	74/2926	8/60	-3.73552	-1.21057	0.189679
SRX695951	TFs and others	MAZ	Adipocyte	T778	12964	1529/2926	46/60	-3.70546	-1.19148	0.681595
SRX116437	TFs and others	PHF8	Blood	K-562	21221	1535/2926	46/60	-3.70119	-1.19148	0.68427
SRX359892	TFs and others	HOXA4	Digestive tract	LoVo	8802	1432/2926	44/60	-3.68835	-1.18606	0.667371
SRX6473438	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	23131	1441/2926	44/60	-3.66699	-1.172	0.671565
SRX9550900	TFs and others	FOXA1	Prostate	Prostate cancer	30148	204/2926	13/60	-3.57774	-1.08993	0.321783
SRX2323891	TFs and others	KMT2A	Kidney	293	5478	234/2926	14/60	-3.56006	-1.08118	0.34274
SRX5441331	TFs and others	CPSF3	Uterus	HeLa	876	79/2926	8/60	-3.55498	-1.08118	0.202495
SRX9178826	TFs and others	HAP1	Blood	HAP1	14614	983/2926	34/60	-3.52224	-1.05674	0.592859
SRX6913086	TFs and others	BRD3	Blood	K-562	7724	766/2926	29/60	-3.51548	-1.05674	0.541636
SRX150587	TFs and others	NFYA	Uterus	HeLa	4119	884/2926	6/60	-3.51034	-1.05674	3.02119
SRX3584303	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	3235	60/2926	7/60	-3.50316	-1.05609	0.175764
SRX119641	TFs and others	Epitope tags	Lung	A549	3144	365/2926	18/60	-3.49503	-1.0544	0.415812
SRX3189055	TFs and others	APC	Digestive tract	HCT 116	5059	690/2926	27/60	-3.47256	-1.03827	0.524037
SRX8246294	TFs and others	FGFR1	Breast	MCF-7	6424	436/2926	20/60	-3.41671	-0.988998	0.447027
SRX6840506	TFs and others	HAP1	Blood	KBM-7	16920	273/2926	15/60	-3.41088	-0.988998	0.373206
SRX8673355	TFs and others	EGR1	Blood	Kasumi-1	3904	338/2926	17/60	-3.40183	-0.988672	0.407704
SRX4786545	TFs and others	TET2	Breast	MCF-7	5613	1126/2926	10/60	-3.39849	-0.988672	2.30895
SRX2267451	TFs and others	BRD4	Digestive tract	NCI-N87	5189	339/2926	17/60	-3.38713	-0.983222	0.40891
SRX7544087	TFs and others	ESR1	Uterus	Ishikawa	17282	626/2926	25/60	-3.36744	-0.975835	0.513465
SRX2897220	TFs and others	ESR1	Breast	Breast cancer cells	14930	575/2926	24/60	-3.35655	-0.975835	0.491285
SRX186675	TFs and others	KDM4A	Pluripotent stem cell	hESC H1	14730	650/2926	26/60	-3.35207	-0.975835	0.512645
SRX6913048	TFs and others	BRD4	Blood	THP-1	8230	736/2926	28/60	-3.35186	-0.975835	0.53901
SRX116442	TFs and others	RBBP5	Blood	K-562	12326	1169/2926	38/60	-3.35118	-0.975835	0.630823
SRX9178836	TFs and others	HAP1	Blood	HAP1	8680	443/2926	20/60	-3.34193	-0.975835	0.454204
SRX116463	TFs and others	KDM4A	Pluripotent stem cell	hESC H1	14674	654/2926	26/60	-3.34049	-0.975835	0.5158
SRX190343	TFs and others	PBX3	Neural	SK-N-SH	52071	1748/2926	22/60	-3.33408	-0.974753	1.62928
SRX150656	TFs and others	ZNF263	Kidney	293	25755	996/2926	34/60	-3.30989	-0.955828	0.6007
SRX2765968	TFs and others	HMGB2	Lung	Lung fibroblasts	540	46/2926	6/60	-3.29509	-0.946229	0.157211
SRX2867628	TFs and others	BRD4	Blood	Lymphoblastoid cell line	11892	1233/2926	39/60	-3.28822	-0.944499	0.648299
SRX116467	TFs and others	RBBP5	Pluripotent stem cell	hESC H1	7960	411/2926	19/60	-3.26546	-0.926819	0.443573
SRX116465	TFs and others	PHF8	Pluripotent stem cell	hESC H1	10414	756/2926	28/60	-3.24549	-0.911869	0.553657
SRX6913088	TFs and others	BRD4	Blood	K-562	12194	911/2926	32/60	-3.2148	-0.886142	0.583775
SRX9534427	TFs and others	POU2AF1	Blood	Tonsil germinal center cells	15303	915/2926	7/60	-3.20894	-0.88519	2.6804
SRX2043230	TFs and others	TCF3	Blood	RCH-ACV	41561	2209/2926	56/60	-3.19196	-0.873062	0.808881
SRX129116	TFs and others	MYC	Blood	Multiple Myeloma	18964	1830/2926	50/60	-3.18492	-0.870821	0.750513
SRX6473436	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	14564	713/2926	27/60	-3.15954	-0.851343	0.541505
SRX6913091	TFs and others	BRD4	Blood	K-562	8374	714/2926	27/60	-3.156	-0.851343	0.542265
SRX1140482	TFs and others	KDM3B	Digestive tract	HCT 116	378	32/2926	5/60	-3.13285	-0.832838	0.131237
SRX6935374	TFs and others	MYCN	Neural	LA-N-5	21918	1962/2926	52/60	-3.11451	-0.819093	0.7737
SRX097108	TFs and others	GATA1	Blood	K-562	10354	261/2926	14/60	-3.09628	-0.805411	0.382287
SRX190178	TFs and others	PML	Blood	K-562	12938	1016/2926	34/60	-3.05993	-0.774596	0.612762
SRX359408	TFs and others	CREBBP	Kidney	293	7325	988/2926	33/60	-3.05651	-0.774596	0.613932
SRX9550858	TFs and others	FOXA1	Prostate	Prostate cancer	39677	502/2926	21/60	-3.04521	-0.767705	0.490187
SRX6039039	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	1820	52/2926	6/60	-3.03729	-0.765067	0.177717
SRX3873725	TFs and others	MYC	Lung	SW 1271	38123	2025/2926	53/60	-3.02625	-0.765067	0.783477
SRX3584301	TFs and others	RARA	Pluripotent stem cell	iPS cells	868	34/2926	5/60	-3.02537	-0.765067	0.13944
SRX3584312	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	1258	34/2926	5/60	-3.02537	-0.765067	0.13944
SRX9178818	TFs and others	HAP1	Blood	HAP1	12304	770/2926	28/60	-3.01452	-0.758413	0.56391
SRX7728608	TFs and others	EP300	Pluripotent stem cell	hESC H9	23691	1416/2926	42/60	-3.00425	-0.754562	0.691339
SRX1304827	TFs and others	MED26	Bone	U2OS	3003	507/2926	21/60	-3.0012	-0.754562	0.495069
SRX3256874	TFs and others	BCOR	Pluripotent stem cell	hESC H1	18331	1070/2926	35/60	-2.99832	-0.754562	0.626892
SRX359960	TFs and others	TAL1	Digestive tract	LoVo	8703	1422/2926	42/60	-2.98784	-0.748537	0.694268
SRX1660871	TFs and others	TRIM25	Breast	Breast cancer cells	8898	904/2926	31/60	-2.97995	-0.748537	0.597976
SRX3091917	TFs and others	ZFX	Kidney	293	8024	1082/2926	35/60	-2.97292	-0.748537	0.633922
SRX7805361	TFs and others	ZFX	Kidney	293	8024	1082/2926	35/60	-2.97292	-0.748537	0.633922
SRX9550928	TFs and others	FOXA1	Prostate	Prostate cancer	52172	530/2926	22/60	-2.97246	-0.748537	0.494004
SRX4172745	TFs and others	GATA1	Digestive tract	HCT 116	12333	692/2926	26/60	-2.96518	-0.746896	0.54577
SRX190305	TFs and others	TRIM28	Blood	K-562	8609	238/2926	13/60	-2.96313	-0.746896	0.375414
SRX190185	TFs and others	MTA3	Blood	GM12878	13093	361/2926	17/60	-2.95623	-0.743787	0.435447
SRX6913079	TFs and others	BRD3	Blood	K-562	3134	362/2926	17/60	-2.94855	-0.742694	0.436653
SRX8337457	TFs and others	NFYA	Blood	HUDEP-2	4536	1129/2926	11/60	-2.94765	-0.742694	2.10464
SRX8337456	TFs and others	NFYA	Blood	HUDEP-2	3712	953/2926	8/60	-2.94217	-0.74247	2.44275
SRX3288571	TFs and others	POU5F1	Pluripotent stem cell	hESC H9	4030	20/2926	4/60	-2.93582	-0.74247	0.102529
SRX359947	TFs and others	NPAT	Digestive tract	LoVo	3227	700/2926	26/60	-2.933	-0.74247	0.552079
SRX4046314	TFs and others	CXXC1	Blood	Lymphoblastoid cell line	3382	240/2926	13/60	-2.93074	-0.74247	0.378569
SRX1873449	TFs and others	BRD4	Blood	SEM	4477	272/2926	14/60	-2.92604	-0.74247	0.398399
SRX360022	TFs and others	GRHL1	Digestive tract	LoVo	562	36/2926	5/60	-2.92426	-0.74247	0.147642
SRX059373	TFs and others	E2F6	Blood	K-562	7807	816/2926	29/60	-2.92219	-0.74247	0.576991
SRX209673	TFs and others	EP300	Neural	Fetal brain	4672	181/2926	11/60	-2.90955	-0.741732	0.337414
SRX3591429	TFs and others	BRD4	Blood	B-CLL cells	6066	546/2926	22/60	-2.90529	-0.741732	0.508917
SRX8673360	TFs and others	EGR1	Blood	Kasumi-1	1572	126/2926	9/60	-2.90308	-0.741732	0.287081
SRX2281247	TFs and others	KMT2A	Blood	SEM	12471	956/2926	32/60	-2.90282	-0.741732	0.612611
SRX2993669	TFs and others	NR5A1	Pluripotent stem cell	hESC H9	10340	211/2926	12/60	-2.9025	-0.741732	0.36056
SRX4211810	TFs and others	PAX5	Blood	NALM-6	17220	825/2926	29/60	-2.898	-0.741732	0.583355
SRX9498684	TFs and others	TBP	Blood	K-562	4525	707/2926	26/60	-2.8976	-0.741732	0.5576
SRX8470139	TFs and others	ZMYND8	Digestive tract	HCT 116	1055	56/2926	6/60	-2.88288	-0.734849	0.191388
SRX6935370	TFs and others	MYCN	Neural	COG-N-415	14600	1686/2926	47/60	-2.87913	-0.734849	0.735591
SRX3584311	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	968	37/2926	5/60	-2.8759	-0.734849	0.151743
SRX3460918	TFs and others	MTA2	Blood	Pre-B cells	9676	551/2926	22/60	-2.87557	-0.734849	0.513577
SRX023653	TFs and others	PHF8	Uterus	HeLa	2966	479/2926	20/60	-2.87445	-0.734849	0.491114
SRX4313223	TFs and others	HDAC1	Muscle	RH-4	28727	1700/2926	47/60	-2.86144	-0.726617	0.7417
SRX6068072	TFs and others	PGR	Uterus	Endometrium	4414	631/2926	24/60	-2.85988	-0.726617	0.539132
SRX9534426	TFs and others	POU2AF1	Blood	Tonsil germinal center cells	12453	740/2926	5/60	-2.85373	-0.723604	3.03486
SRX6039041	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	4685	57/2926	6/60	-2.84618	-0.719428	0.194805
SRX3144981	TFs and others	GFI1	Blood	Kasumi-1	2991	103/2926	8/60	-2.84079	-0.719428	0.264012
SRX5738751	TFs and others	Crotonyllysine	Pluripotent stem cell	ES cells	17499	433/2926	19/60	-2.84028	-0.719428	0.467317
SRX096360	TFs and others	Epitope tags	Cardiovascular	HUVEC	13396	185/2926	11/60	-2.83569	-0.717885	0.34487
SRX7115500	TFs and others	RBBP4	Muscle	RH-4	19056	1376/2926	41/60	-2.82176	-0.709738	0.688195
SRX6913073	TFs and others	BRD2	Blood	K-562	3314	438/2926	19/60	-2.81912	-0.709738	0.472713
SRX186705	TFs and others	PHF8	Pluripotent stem cell	hESC H1	10408	751/2926	27/60	-2.81638	-0.709738	0.570365
SRX9550863	TFs and others	FOXA1	Prostate	Prostate cancer	61591	638/2926	24/60	-2.81556	-0.709738	0.545113
SRX4385552	TFs and others	SUPT5H	Digestive tract	HCT 116	615	80/2926	7/60	-2.81223	-0.709353	0.234352
SRX6913087	TFs and others	BRD4	Blood	K-562	19223	1297/2926	39/60	-2.80624	-0.706287	0.68195
SRX026640	TFs and others	FLI1	Blood	SKNO-1	25084	1496/2926	43/60	-2.79207	-0.695021	0.713411
SRX023649	TFs and others	GATAD1	Uterus	HeLa	3058	564/2926	22/60	-2.78463	-0.691883	0.525694
SRX702120	TFs and others	STAT3	Pluripotent stem cell	hESC derived mesendodermal cells	275	39/2926	5/60	-2.78318	-0.691883	0.159945
SRX5286309	TFs and others	AR	Prostate	LNCAP	28220	1817/2926	49/60	-2.76222	-0.673771	0.760389
SRX9550861	TFs and others	FOXA1	Prostate	Prostate cancer	35725	252/2926	13/60	-2.74408	-0.658459	0.397497
SRX3584313	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	1721	40/2926	5/60	-2.73871	-0.655902	0.164046
SRX022433	TFs and others	PHF8	Uterus	HeLa	2110	108/2926	8/60	-2.71697	-0.636955	0.276828
SRX9178850	TFs and others	HAP1	Blood	HAP1	11020	603/2926	23/60	-2.71143	-0.634191	0.537609
SRX1813533	TFs and others	Epitope tags	Blood	MV-4-11	9572	348/2926	16/60	-2.70617	-0.632417	0.446001
SRX150418	TFs and others	UBTF	Blood	K-562	3016	223/2926	12/60	-2.70416	-0.632417	0.381066
SRX7544089	TFs and others	ESR1	Uterus	Ishikawa	14201	529/2926	21/60	-2.69553	-0.629096	0.516551
SRX6039037	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	2812	41/2926	5/60	-2.69541	-0.629096	0.168148
SRX10382402	TFs and others	QSER1	Pluripotent stem cell	hESC H1	34365	1714/2926	47/60	-2.68705	-0.625884	0.747808
SRX3640570	TFs and others	INTS3	Uterus	HeLa	2783	164/2926	10/60	-2.68634	-0.625884	0.336295
SRX10881810	TFs and others	BRD7	Kidney	G-401	2007	136/2926	9/60	-2.6839	-0.625884	0.309866
SRX3751768	TFs and others	BRD2	Adipocyte	LPS141	4148	289/2926	14/60	-2.68154	-0.625884	0.423299
SRX2842447	TFs and others	FOS	Bone	MG-63	2164	194/2926	11/60	-2.67709	-0.624058	0.361648
SRX3001608	TFs and others	FOXA1	Unclassified	Unclassified	8957	85/2926	7/60	-2.67044	-0.621569	0.248999
SRX5199675	TFs and others	EP300	Prostate	LNCAP	1195	110/2926	8/60	-2.6694	-0.621569	0.281955
SRX265233	TFs and others	EP300	Blood	ME-1	33830	1658/2926	46/60	-2.66217	-0.616916	0.739101
SRX10131670	TFs and others	BRD4	Lung	Bronchial tracheal epithelial cells	5028	258/2926	13/60	-2.65543	-0.613597	0.406961
SRX8053100	TFs and others	KDM5A	Blood	MM.1S	9929	1257/2926	38/60	-2.65374	-0.613597	0.678311
SRX6913083	TFs and others	BRD4	Blood	K-562	16748	1220/2926	37/60	-2.64671	-0.609099	0.676138
SRX5709753	TFs and others	CTCF	Breast	MCF-7	3685	989/2926	32/60	-2.64068	-0.607778	0.633758
SRX6913069	TFs and others	BRD4	Blood	THP-1	14065	1222/2926	37/60	-2.64037	-0.607778	0.677246
SRX3256864	TFs and others	PCGF1	Pluripotent stem cell	hESC H1	17539	850/2926	29/60	-2.63729	-0.607187	0.601032
SRX10313958	TFs and others	ZBTB7A	Blood	HUDEP-2	25125	2287/2926	56/60	-2.61493	-0.591843	0.837443
SRX1514277	TFs and others	ERG	Blood	Kasumi-1	24468	1459/2926	42/60	-2.61271	-0.591843	0.712333
SRX3584304	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	1999	43/2926	5/60	-2.61213	-0.591843	0.17635
SRX6039042	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	2151	43/2926	5/60	-2.61213	-0.591843	0.17635
SRX8673354	TFs and others	EGR1	Blood	Kasumi-1	16179	1572/2926	44/60	-2.60848	-0.590612	0.732617
SRX10382441	TFs and others	BCOR	Pluripotent stem cell	hESC H1	37724	2355/2926	57/60	-2.59827	-0.585947	0.847214
DRX300415	TFs and others	JADE3	Kidney	293	11306	262/2926	13/60	-2.59798	-0.585947	0.413271
SRX9550868	TFs and others	FOXA1	Prostate	Prostate cancer	31162	317/2926	15/60	-2.59557	-0.585947	0.433356
SRX6913077	TFs and others	BRD3	Blood	K-562	1318	169/2926	10/60	-2.59427	-0.585947	0.346548
SRX4484988	TFs and others	ERG	Blood	SEM	50919	2342/2926	57/60	-2.58706	-0.581312	0.842537
SRX2652450	TFs and others	ZBTB48	Bone	U2OS	7794	566/2926	22/60	-2.58494	-0.581312	0.527559
SRX3584309	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	3630	44/2926	5/60	-2.57206	-0.570818	0.180451
SRX3031982	TFs and others	BRD4	Blood	MV-4-11	47241	2026/2926	52/60	-2.5698	-0.570818	0.798938
SRX9550865	TFs and others	FOXA1	Prostate	Prostate cancer	61321	872/2926	29/60	-2.56025	-0.564103	0.616588
SRX8089681	TFs and others	MED1	Prostate	VCaP	2506	171/2926	10/60	-2.55846	-0.564103	0.350649
SRX9187409	TFs and others	HDAC1	Pancreas	MIA Paca-2	8355	904/2926	30/60	-2.55621	-0.564103	0.617908
SRX6027686	TFs and others	ESR1	Uterus	Ishikawa	7381	66/2926	6/60	-2.54544	-0.555601	0.225564
SRX10030479	TFs and others	AR	Prostate	LNCAP	455	45/2926	5/60	-2.53297	-0.546315	0.184552
SRX8536092	TFs and others	JUND	Blood	CD34+	4808	505/2926	20/60	-2.52957	-0.546315	0.517772
SRX359899	TFs and others	JUN	Digestive tract	LoVo	9276	1131/2926	35/60	-2.52942	-0.546315	0.662631
SRX8673356	TFs and others	EGR1	Blood	Kasumi-1	6882	327/2926	15/60	-2.52447	-0.543716	0.447027
SRX190349	TFs and others	RUNX3	Blood	GM12878	69155	1802/2926	48/60	-2.52239	-0.543716	0.769822
SRX2765967	TFs and others	HMGB2	Lung	Lung fibroblasts	519	67/2926	6/60	-2.51496	-0.538485	0.228982
SRX5729949	TFs and others	AR	Prostate	LNCAP	8339	27/2926	4/60	-2.50997	-0.535683	0.138414
SRX150508	TFs and others	NFYB	Blood	K-562	12529	968/2926	9/60	-2.50544	-0.53333	2.20551
SRX3584307	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	1733	46/2926	5/60	-2.49483	-0.524885	0.188653
SRX3468026	TFs and others	SS18	Others	Aska	2700	118/2926	8/60	-2.4894	-0.521611	0.302461
SRX10145215	TFs and others	REL	Unclassified	Unclassified	3985	513/2926	20/60	-2.48391	-0.518266	0.525974
SRX8380464	TFs and others	BRD4	Uterus	HeLa	35757	2526/2926	59/60	-2.47981	-0.5163	0.877927
SRX2009518	TFs and others	BRD2	Neural	Diffuse intrinsic pontine glioma	11979	797/2926	27/60	-2.47058	-0.509194	0.605301
SRX9550867	TFs and others	FOXA1	Prostate	Prostate cancer	37082	392/2926	17/60	-2.46109	-0.502513	0.47284
SRX6367594	TFs and others	NCOA1	Kidney	293	3821	28/2926	4/60	-2.45848	-0.502513	0.143541
SRX4677289	TFs and others	FOXA2	Pancreas	PANC-1	4841	47/2926	5/60	-2.45759	-0.502513	0.192755
SRX7135367	TFs and others	HDAC1	Blood	K-562	6839	1006/2926	10/60	-2.44835	-0.496313	2.06288
SRX2589935	TFs and others	MPHOSPH8	Blood	K-562	256	13/2926	3/60	-2.44536	-0.496313	0.0888585
SRX1042046	TFs and others	BPTF	Blood	Erythroid Cells	4101	627/2926	4/60	-2.44517	-0.496313	3.21429
SRX2267452	TFs and others	BRD4	Digestive tract	NCI-N87	13093	713/2926	25/60	-2.43579	-0.488985	0.584826
SRX7719077	TFs and others	SMAD3	Others	H69	10619	1010/2926	32/60	-2.43053	-0.48577	0.647215
SRX9498731	TFs and others	TBP	Blood	K-562	5074	840/2926	28/60	-2.42571	-0.484678	0.615174
SRX702546	TFs and others	CHD8	Pluripotent stem cell	iPS derived neural cells	12295	1430/2926	41/60	-2.42538	-0.484678	0.715203
SRX9702212	TFs and others	IRF3	Blood	MM.1S	20658	1599/2926	44/60	-2.42104	-0.482369	0.7452
SRX2897209	TFs and others	ESR1	Breast	Breast cancer cells	5967	242/2926	12/60	-2.41905	-0.482369	0.413534
SRX7135365	TFs and others	BRD2	Blood	K-562	3061	557/2926	3/60	-2.4138	-0.480974	3.80725
SRX4172744	TFs and others	GATA1	Digestive tract	HCT 116	10091	403/2926	17/60	-2.41367	-0.480974	0.486108
SRX1177904	TFs and others	LARP7	Digestive tract	HCT 116	5397	71/2926	6/60	-2.39811	-0.467393	0.242652
SRX6039038	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	5294	49/2926	5/60	-2.38568	-0.456932	0.200957
SRX4172743	TFs and others	GATA1	Digestive tract	HCT 116	11164	639/2926	23/60	-2.37453	-0.447743	0.569705
SRX2589939	TFs and others	MPHOSPH8	Blood	K-562	202	14/2926	3/60	-2.36725	-0.446293	0.0956938
SRX7033136	TFs and others	XRN2	Kidney	293	229	14/2926	3/60	-2.36725	-0.446293	0.0956938
SRX8512873	TFs and others	TEAD4	Digestive tract	HCT 116	147	14/2926	3/60	-2.36725	-0.446293	0.0956938
SRX2652442	TFs and others	ZBTB48	Uterus	HeLa	5361	246/2926	12/60	-2.36312	-0.444088	0.420369
SRX265430	TFs and others	KDM5B	Breast	MDA-MB-231	32638	1854/2926	27/60	-2.35642	-0.442658	1.40807
SRX1515053	TFs and others	GFP	Kidney	293	14152	643/2926	23/60	-2.35614	-0.442658	0.573271
SRX3091916	TFs and others	ZFX	Kidney	293	12425	1109/2926	34/60	-2.35141	-0.442658	0.668851
SRX7805360	TFs and others	ZFX	Kidney	293	12425	1109/2926	34/60	-2.35141	-0.442658	0.668851
SRX3584305	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	2900	50/2926	5/60	-2.35095	-0.442658	0.205058
SRX359887	TFs and others	GLI2	Digestive tract	LoVo	4599	893/2926	29/60	-2.35031	-0.442658	0.631438
SRX5359052	TFs and others	RORC	Breast	HCC70	15451	125/2926	8/60	-2.34416	-0.438376	0.320403
