SRX1898037	TFs and others	RAG1	Blood	REH	30711	150/1186	43/94	-13.0046	-8.85813	0.276481
SRX6913045	TFs and others	BRD4	Blood	THP-1	6439	185/1186	33/94	-4.97358	-2.73276	0.444325
SRX10313958	TFs and others	ZBTB7A	Blood	HUDEP-2	25125	953/1186	91/94	-4.96667	-2.73276	0.830032
SRX3288570	TFs and others	POU5F1	Pluripotent stem cell	hESC H9	6264	1/1186	5/94	-4.96185	-2.73276	0.0158516
SRX5123056	TFs and others	POU2F1	Digestive tract	HCT 116	1277	1/1186	5/94	-4.96185	-2.73276	0.0158516
SRX6913083	TFs and others	BRD4	Blood	K-562	16748	486/1186	61/94	-4.95917	-2.73276	0.631465
SRX6473439	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	36458	633/1186	72/94	-4.90754	-2.68988	0.69681
SRX666439	TFs and others	BCL6	Blood	CD4+ T cells	5173	170/1186	31/94	-4.90664	-2.68988	0.434641
SRX6913073	TFs and others	BRD2	Blood	K-562	3314	160/1186	30/94	-4.89007	-2.67806	0.422709
SRX6473437	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	25439	529/1186	64/94	-4.87434	-2.66702	0.655117
SRX3591431	TFs and others	BRD4	Blood	B-CLL cells	11204	518/1186	63/94	-4.86803	-2.66535	0.651677
SRX6913075	TFs and others	BRD2	Blood	K-562	4170	189/1186	33/94	-4.85367	-2.65559	0.453932
SRX7728608	TFs and others	EP300	Pluripotent stem cell	hESC H9	23691	557/1186	66/94	-4.84231	-2.65222	0.66889
SRX116437	TFs and others	PHF8	Blood	K-562	21221	598/1186	69/94	-4.83679	-2.65222	0.686903
SRX359884	TFs and others	E2F3	Digestive tract	LoVo	8440	598/1186	69/94	-4.83679	-2.65222	0.686903
SRX4313223	TFs and others	HDAC1	Muscle	RH-4	28727	696/1186	76/94	-4.82459	-2.64442	0.725837
SRX6913082	TFs and others	BRD4	Blood	K-562	8600	297/1186	44/94	-4.80975	-2.63395	0.534992
SRX9029196	TFs and others	SPI1	Blood	Neutrophils	13309	298/1186	44/94	-4.79543	-2.62395	0.536793
SRX2765965	TFs and others	HMGB2	Cardiovascular	HUVEC	3554	182/1186	32/94	-4.71832	-2.55327	0.45078
SRX6935378	TFs and others	MYC	Neural	NB69	8797	375/1186	51/94	-4.71623	-2.55327	0.582779
SRX023649	TFs and others	GATAD1	Uterus	HeLa	3058	183/1186	32/94	-4.68796	-2.53198	0.453257
SRX2652450	TFs and others	ZBTB48	Bone	U2OS	7794	219/1186	36/94	-4.68659	-2.53198	0.482153
SRX9550863	TFs and others	FOXA1	Prostate	Prostate cancer	61591	239/1186	38/94	-4.67948	-2.52898	0.498491
SRX359887	TFs and others	GLI2	Digestive tract	LoVo	4599	344/1186	48/94	-4.67346	-2.52704	0.568016
SRX3460918	TFs and others	MTA2	Blood	Pre-B cells	9676	202/1186	34/94	-4.6551	-2.51272	0.470886
SRX3591438	TFs and others	BRD4	Blood	B-CLL cells	11462	536/1186	64/94	-4.64982	-2.51144	0.663786
SRX3591435	TFs and others	BRD4	Blood	B-CLL cells	11735	525/1186	63/94	-4.64375	-2.50934	0.660483
SRX4377540	TFs and others	BRD2	Breast	MDA-MB-231	12282	538/1186	64/94	-4.63314	-2.50396	0.666263
SRX6068073	TFs and others	PGR	Uterus	Endometrium	16371	590/1186	68/94	-4.63054	-2.50396	0.68768
SRX3591429	TFs and others	BRD4	Blood	B-CLL cells	6066	204/1186	34/94	-4.59935	-2.48693	0.475548
SRX6913086	TFs and others	BRD3	Blood	K-562	7724	294/1186	43/94	-4.57781	-2.48693	0.541904
SRX10760646	TFs and others	BRD2	Blood	MM.1S	16161	463/1186	58/94	-4.57066	-2.48693	0.632698
SRX1744213	TFs and others	PGBD5	Kidney	Rhabdoid Tumor	236	0/1186	4/94	-4.56236	-2.48693	0
SRX2589935	TFs and others	MPHOSPH8	Blood	K-562	256	0/1186	4/94	-4.56236	-2.48693	0
SRX2589939	TFs and others	MPHOSPH8	Blood	K-562	202	0/1186	4/94	-4.56236	-2.48693	0
SRX2589940	TFs and others	MPHOSPH8	Blood	K-562	236	0/1186	4/94	-4.56236	-2.48693	0
SRX2589941	TFs and others	MPHOSPH8	Blood	K-562	398	0/1186	4/94	-4.56236	-2.48693	0
SRX3020567	TFs and others	PHIP	Digestive tract	HCT 116	198	0/1186	4/94	-4.56236	-2.48693	0
SRX4580660	TFs and others	Epitope tags	Kidney	293	844	0/1186	4/94	-4.56236	-2.48693	0
SRX488717	TFs and others	Epitope tags	Kidney	293	136	0/1186	4/94	-4.56236	-2.48693	0
SRX8406460	TFs and others	AR	Prostate	Prostatic Neoplasms, Castration-Resistant	1663	0/1186	4/94	-4.56236	-2.48693	0
SRX9237244	TFs and others	CPSF3	Blood	K-562	1579	0/1186	4/94	-4.56236	-2.48693	0
SRX9237245	TFs and others	CPSF3	Blood	K-562	1093	0/1186	4/94	-4.56236	-2.48693	0
SRX6473436	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	14564	273/1186	41/94	-4.54557	-2.47357	0.527742
SRX9237238	TFs and others	PAF1	Blood	K-562	2657	37/1186	13/94	-4.53419	-2.46761	0.22558
SRX6935370	TFs and others	MYCN	Neural	COG-N-415	14600	678/1186	74/94	-4.53282	-2.46761	0.726175
SRX5574485	TFs and others	ETS1	Blood	CTV-1	21997	416/1186	54/94	-4.51701	-2.45515	0.61058
SRX4377533	TFs and others	BRD4	Breast	MDA-MB-231	35072	818/1186	83/94	-4.50276	-2.44423	0.781121
SRX5824578	TFs and others	BRD2	Breast	SUM 159PT	14897	819/1186	83/94	-4.49791	-2.44318	0.782076
SRX3881551	TFs and others	MYC	Prostate	LNCAP	746	26/1186	11/94	-4.48865	-2.44318	0.187337
SRX7981736	TFs and others	EP300	Prostate	Prostate cancer	2074	26/1186	11/94	-4.48865	-2.44318	0.187337
SRX8084739	TFs and others	Epitope tags	Breast	SUM 159PT	977	26/1186	11/94	-4.48865	-2.44318	0.187337
SRX6913048	TFs and others	BRD4	Blood	THP-1	8230	255/1186	39/94	-4.47912	-2.43686	0.518225
SRX250095	TFs and others	TCF7L2	Breast	MDA-MB-453	17071	622/1186	70/94	-4.45049	-2.4172	0.704264
SRX3091912	TFs and others	ZFX	Digestive tract	HCT 116	9176	432/1186	55/94	-4.44438	-2.4172	0.622536
SRX130267	TFs and others	TET3	Kidney	293	349	2/1186	5/94	-4.44378	-2.4172	0.0317032
SRX186821	TFs and others	ESR1	Breast	Breast cancer	1117	2/1186	5/94	-4.44378	-2.4172	0.0317032
SRX5729949	TFs and others	AR	Prostate	LNCAP	8339	2/1186	5/94	-4.44378	-2.4172	0.0317032
SRX6913072	TFs and others	BRD2	Blood	K-562	10110	433/1186	55/94	-4.43305	-2.40954	0.623977
SRX7902933	TFs and others	BRD4	Breast	SUM 159PT	13076	568/1186	66/94	-4.42669	-2.40622	0.682099
SRX3591434	TFs and others	BRD4	Blood	B-CLL cells	12363	583/1186	67/94	-4.42067	-2.40323	0.689663
SRX116436	TFs and others	PHF8	Blood	K-562	20135	558/1186	65/94	-4.41269	-2.39826	0.6804
SRX3091916	TFs and others	ZFX	Kidney	293	12425	447/1186	56/94	-4.38102	-2.37254	0.632649
SRX7805360	TFs and others	ZFX	Kidney	293	12425	447/1186	56/94	-4.38102	-2.37254	0.632649
SRX359947	TFs and others	NPAT	Digestive tract	LoVo	3227	266/1186	40/94	-4.37527	-2.37129	0.527066
SRX1287856	TFs and others	BRD4	Blood	MOLM-14	6419	239/1186	37/94	-4.37391	-2.37129	0.511964
SRX3591428	TFs and others	BRD4	Blood	B-CLL cells	7917	270/1186	40/94	-4.31602	-2.31631	0.534992
SRX130609	TFs and others	BCOR	Blood	B cells	23940	670/1186	73/94	-4.31228	-2.31546	0.727437
SRX7030913	TFs and others	HEXIM1	Breast	MCF-7	4217	120/1186	24/94	-4.29939	-2.30543	0.39629
SRX190268	TFs and others	TAF1	Lung	A549	7674	498/1186	60/94	-4.27554	-2.28726	0.657841
SRX2867628	TFs and others	BRD4	Blood	Lymphoblastoid cell line	11892	498/1186	60/94	-4.27554	-2.28726	0.657841
SRX2055842	TFs and others	ETS1	Kidney	Renal cell carcinoma	9819	424/1186	54/94	-4.27006	-2.28644	0.622322
SRX10760645	TFs and others	BRD2	Blood	MM.1S	16817	641/1186	71/94	-4.26912	-2.28644	0.715555
SRX6935381	TFs and others	MYC	Neural	SK-N-AS	8746	500/1186	60/94	-4.25716	-2.27866	0.660483
SRX6913085	TFs and others	BRD2	Blood	K-562	9098	378/1186	50/94	-4.25323	-2.27866	0.599191
SRX1287854	TFs and others	BRD4	Blood	MOLM-14	10216	231/1186	36/94	-4.25059	-2.27866	0.508572
SRX1224601	TFs and others	BRD4	Breast	MCF 10A	2460	28/1186	11/94	-4.25034	-2.27866	0.201748
SRX6935372	TFs and others	MYC	Neural	KELLY	2723	147/1186	27/94	-4.24185	-2.27287	0.431516
SRX2194273	TFs and others	BRD4	Breast	SUM 159PT	24980	715/1186	76/94	-4.23272	-2.26826	0.745651
SRX9498734	TFs and others	GTF2A2	Blood	K-562	3567	281/1186	41/94	-4.23166	-2.26826	0.543207
SRX9468676	TFs and others	Epitope tags	Prostate	LNCAP	8178	232/1186	36/94	-4.22922	-2.26826	0.510774
SRX7748766	TFs and others	BRD2	Digestive tract	DLD-1	25358	633/1186	70/94	-4.2235	-2.26728	0.716719
SRX3091917	TFs and others	ZFX	Kidney	293	8024	438/1186	55/94	-4.22036	-2.26728	0.631182
SRX7805361	TFs and others	ZFX	Kidney	293	8024	438/1186	55/94	-4.22036	-2.26728	0.631182
SRX2683579	TFs and others	Epitope tags	Kidney	293	511	9/1186	7/94	-4.21302	-2.26399	0.101903
SRX359892	TFs and others	HOXA4	Digestive tract	LoVo	8802	577/1186	66/94	-4.2119	-2.26399	0.692907
SRX5286309	TFs and others	AR	Prostate	LNCAP	28220	761/1186	79/94	-4.19927	-2.25392	0.763485
SRX4377530	TFs and others	BRD2	Breast	MDA-MB-231	12720	541/1186	63/94	-4.19429	-2.25148	0.680612
SRX186646	TFs and others	PHF8	Blood	K-562	24555	704/1186	75/94	-4.18451	-2.24735	0.743969
SRX6473441	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	16651	315/1186	44/94	-4.1845	-2.24735	0.567415
SRX5441331	TFs and others	CPSF3	Uterus	HeLa	876	18/1186	9/94	-4.18055	-2.24735	0.158516
SRX9419931	TFs and others	MED1	Breast	SK-BR-3	18552	442/1186	55/94	-4.17953	-2.24735	0.636946
SRX2059876	TFs and others	TRIM28	Blood	BJAB	21875	581/1186	66/94	-4.17764	-2.24735	0.697711
SRX10045366	TFs and others	BAP1	Blood	THP-1	11115	688/1186	74/94	-4.15544	-2.22761	0.736885
SRX9550893	TFs and others	FOXA1	Prostate	Prostate cancer	41021	241/1186	37/94	-4.14939	-2.22401	0.516248
SRX190332	TFs and others	MYBL2	Liver	Hep G2	15320	351/1186	47/94	-4.14434	-2.22139	0.591906
SRX2897220	TFs and others	ESR1	Breast	Breast cancer cells	14930	223/1186	35/94	-4.11068	-2.19015	0.504987
SRX100482	TFs and others	NANOG	Pluripotent stem cell	hESC H1	6755	24/1186	10/94	-4.07052	-2.1524	0.190219
SRX2961561	TFs and others	STAT1	Blood	SET-2	30505	740/1186	77/94	-4.06583	-2.15226	0.7617
SRX8171731	TFs and others	MYBBP1A	Pancreas	PANC-1	3261	206/1186	33/94	-4.06561	-2.15226	0.494762
SRX4415494	TFs and others	RBBP7	Kidney	hTERT-HME1	24623	815/1186	82/94	-4.04064	-2.12966	0.787747
SRX1674506	TFs and others	MBD3	Uterus	HeLa	35004	300/1186	42/94	-4.03431	-2.12604	0.566129
SRX190227	TFs and others	PML	Blood	GM12878	14508	531/1186	62/94	-4.03233	-2.12604	0.678807
SRX7575887	TFs and others	MYC	Blood	RAJI	1131	36/1186	12/94	-4.0293	-2.12534	0.237774
SRX4377553	TFs and others	BRD2	Breast	MDA-MB-231	12730	544/1186	63/94	-4.02285	-2.1229	0.684387
SRX1514277	TFs and others	ERG	Blood	Kasumi-1	24468	595/1186	67/94	-4.02173	-2.1229	0.703858
SRX6913056	TFs and others	BRD2	Blood	THP-1	11784	596/1186	67/94	-4.01995	-2.1229	0.705041
SRX2683590	TFs and others	Epitope tags	Kidney	293	550	10/1186	7/94	-4.00926	-2.11676	0.113226
SRX6039040	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	1940	10/1186	7/94	-4.00926	-2.11676	0.113226
SRX702546	TFs and others	CHD8	Pluripotent stem cell	iPS derived neural cells	12295	572/1186	65/94	-4.00388	-2.11364	0.69747
SRX3033232	TFs and others	ETS1	Gonad	OVCAR-8	1730	86/1186	19/94	-4.00035	-2.11235	0.358747
SRX7894794	TFs and others	ETS1	Blood	CD4+ T cells	4261	257/1186	38/94	-3.98311	-2.09946	0.536034
SRX190202	TFs and others	TCF12	Lung	A549	19573	437/1186	54/94	-3.98301	-2.09946	0.641403
SRX10045346	TFs and others	BAP1	Blood	THP-1	4688	345/1186	46/94	-3.96998	-2.08864	0.594435
SRX7061817	TFs and others	BRD2	Blood	SEM	24707	458/1186	56/94	-3.96088	-2.08174	0.648217
SRX4708118	TFs and others	YY1	Liver	Hep G2	12461	754/1186	78/94	-3.95596	-2.07901	0.766161
SRX5289964	TFs and others	NR3C1	Lung	BEAS-2B	3800	119/1186	23/94	-3.952	-2.0785	0.410074
SRX10045345	TFs and others	BAP1	Blood	THP-1	3091	237/1186	36/94	-3.95059	-2.0785	0.521782
SRX2897205	TFs and others	ESR1	Breast	Breast cancer cells	6298	313/1186	43/94	-3.94895	-2.0785	0.576925
SRX1058473	TFs and others	Epitope tags	Epidermis	MKL-1	6018	134/1186	25/94	-3.94308	-2.07477	0.424823
SRX2194283	TFs and others	BRD4	Breast	SUM 159PT	19859	461/1186	56/94	-3.93983	-2.07366	0.652463
SRX1052317	TFs and others	Epitope tags	Blood	K-562	4260	120/1186	23/94	-3.9092	-2.06884	0.41352
SRX023651	TFs and others	C17orf49	Uterus	HeLa	775	15/1186	8/94	-3.90895	-2.06884	0.148609
SRX023653	TFs and others	PHF8	Uterus	HeLa	2966	164/1186	28/94	-3.89127	-2.06884	0.464225
SRX12030163	TFs and others	Epitope tags	Prostate	DU 145	480	1/1186	4/94	-3.88862	-2.06884	0.0198145
SRX130268	TFs and others	OGT	Kidney	293	273	1/1186	4/94	-3.88862	-2.06884	0.0198145
SRX1711633	TFs and others	Epitope tags	Uterus	HeLa	2030	1/1186	4/94	-3.88862	-2.06884	0.0198145
SRX1711634	TFs and others	Epitope tags	Uterus	HeLa	1342	1/1186	4/94	-3.88862	-2.06884	0.0198145
SRX3020565	TFs and others	PHIP	Digestive tract	HCT 116	226	1/1186	4/94	-3.88862	-2.06884	0.0198145
SRX3288571	TFs and others	POU5F1	Pluripotent stem cell	hESC H9	4030	1/1186	4/94	-3.88862	-2.06884	0.0198145
SRX3436562	TFs and others	SSRP1	Bone	HT-1080	891	1/1186	4/94	-3.88862	-2.06884	0.0198145
SRX456685	TFs and others	GFP	Blood	K-562	203	1/1186	4/94	-3.88862	-2.06884	0.0198145
SRX5025681	TFs and others	DCP1A	Neural	SH-EP	155	1/1186	4/94	-3.88862	-2.06884	0.0198145
SRX5313210	TFs and others	EP300	Digestive tract	HCT 116	711	1/1186	4/94	-3.88862	-2.06884	0.0198145
SRX6039036	TFs and others	CTNNB1	Pluripotent stem cell	iPS derived chondrocytes	673	1/1186	4/94	-3.88862	-2.06884	0.0198145
SRX7033136	TFs and others	XRN2	Kidney	293	229	1/1186	4/94	-3.88862	-2.06884	0.0198145
SRX7371439	TFs and others	TP53	Pluripotent stem cell	hESC derived mesodermal cells	1064	1/1186	4/94	-3.88862	-2.06884	0.0198145
SRX7371443	TFs and others	TP53	Pluripotent stem cell	hESC derived ectodermal cells	1914	1/1186	4/94	-3.88862	-2.06884	0.0198145
SRX8673496	TFs and others	DDIT3	Bone	HT-1080	187	1/1186	4/94	-3.88862	-2.06884	0.0198145
SRX9237246	TFs and others	CPSF3	Blood	K-562	2351	1/1186	4/94	-3.88862	-2.06884	0.0198145
SRX9673822	TFs and others	BCOR	Kidney	293	1094	1/1186	4/94	-3.88862	-2.06884	0.0198145
SRX9673824	TFs and others	BCOR	Kidney	293	1387	1/1186	4/94	-3.88862	-2.06884	0.0198145
SRX9673825	TFs and others	BCOR	Kidney	293	833	1/1186	4/94	-3.88862	-2.06884	0.0198145
SRX9683990	TFs and others	MLLT10	Blood	MOLM-13	197	1/1186	4/94	-3.88862	-2.06884	0.0198145
SRX6913089	TFs and others	BRD4	Blood	K-562	2291	88/1186	19/94	-3.88275	-2.06678	0.36709
SRX9178811	TFs and others	HAP1	Blood	HAP1	7183	88/1186	19/94	-3.88275	-2.06678	0.36709
SRX4377556	TFs and others	BRD4	Breast	MDA-MB-231	35052	821/1186	82/94	-3.85796	-2.04389	0.793547
SRX5709753	TFs and others	CTCF	Breast	MCF-7	3685	425/1186	53/94	-3.85605	-2.04386	0.63556
SRX359916	TFs and others	RELA	Digestive tract	LoVo	5895	513/1186	60/94	-3.84941	-2.0391	0.677656
SRX186810	TFs and others	ESR1	Breast	Breast cancer	2272	11/1186	7/94	-3.82205	-2.01361	0.124548
SRX6913055	TFs and others	BRD2	Blood	THP-1	10062	577/1186	65/94	-3.81817	-2.01158	0.703567
SRX10045364	TFs and others	ASXL1	Blood	THP-1	11513	717/1186	75/94	-3.81483	-2.0101	0.757707
SRX9550860	TFs and others	FOXA1	Prostate	Prostate cancer	54609	607/1186	67/94	-3.80455	-2.00166	0.718054
SRX8030771	TFs and others	Epitope tags	Kidney	293	11590	555/1186	63/94	-3.79482	-1.99377	0.698225
SRX6913054	TFs and others	BRD2	Blood	THP-1	14238	595/1186	66/94	-3.78765	-1.98843	0.714523
