SRX150511	TFs and others	CHD2	Uterus	HeLa	16185	1105/1536	39/98	-9.73812	-5.46465	1.80773
SRX5316603	TFs and others	EHMT2	Muscle	RD/18	7212	597/1536	19/98	-4.04438	-1.93154	2.00473
SRX8617023	TFs and others	ESR1	Breast	ZR-75-1	10399	127/1536	21/98	-4.0423	-1.93154	0.385851
SRX100447	TFs and others	SP2	Blood	K-562	2607	395/1536	9/98	-4.04065	-1.93154	2.8002
SRX2940749	TFs and others	TP53	Kidney	A498	266	13/1536	7/98	-4.03713	-1.93098	0.11849
SRX1165096	TFs and others	Epitope tags	Liver	Hep G2	11626	717/1536	26/98	-4.03049	-1.92775	1.75947
SRX190307	TFs and others	SRF	Digestive tract	HCT 116	19688	1168/1536	56/98	-4.02803	-1.92775	1.33073
SRX3927286	TFs and others	BRD9	Blood	EOL-1	13251	234/1536	31/98	-4.02261	-1.92524	0.481603
SRX1165102	TFs and others	Epitope tags	Liver	Hep G2	9663	752/1536	28/98	-4.01664	-1.92215	1.71354
SRX2355073	TFs and others	JUN	Cardiovascular	HAEC	35523	844/1536	34/98	-3.9965	-1.90488	1.58379
SRX1799591	TFs and others	TBX21	Blood	Th1 Cells	36145	966/1536	42/98	-3.98605	-1.89728	1.46745
SRX3468032	TFs and others	SS18	Muscle	SYO1	760	19/1536	8/98	-3.96555	-1.88404	0.15153
SRX8699666	TFs and others	PPP2R1A	Digestive tract	DLD-1	508	19/1536	8/98	-3.96555	-1.88404	0.15153
SRX113579	TFs and others	RNF2	Kidney	293	647	39/1536	11/98	-3.96438	-1.88404	0.226207
SRX6780892	TFs and others	CREB1	Pluripotent stem cell	iPS derived neural cells	5664	623/1536	21/98	-3.94461	-1.86705	1.8928
SRX4001827	TFs and others	RAD21	Blood	THP-1	28542	263/1536	33/98	-3.91309	-1.83828	0.508483
SRX5974512	TFs and others	CTCF	Blood	K-562	10007	110/1536	19/98	-3.90304	-1.83097	0.36938
SRX190232	TFs and others	SP2	Pluripotent stem cell	hESC H1	2255	320/1536	6/98	-3.89313	-1.82883	3.40278
SRX2198835	TFs and others	LARP7	Uterus	HeLa	31176	1054/1536	48/98	-3.88703	-1.82883	1.40099
SRX4720613	TFs and others	Epitope tags	Kidney	G-401	152	14/1536	7/98	-3.88273	-1.82883	0.127604
SRX702097	TFs and others	SMAD4	Pluripotent stem cell	hESC derived mesendodermal cells	229	14/1536	7/98	-3.88273	-1.82883	0.127604
SRX261273	TFs and others	ESR1	Breast	MCF-7	14728	40/1536	11/98	-3.88087	-1.82883	0.232008
SRX673710	TFs and others	ESR1	Breast	MCF-7	14704	40/1536	11/98	-3.88087	-1.82883	0.232008
SRX9206198	TFs and others	GFP	Digestive tract	HCT 116	13858	1052/1536	48/98	-3.87717	-1.82883	1.39833
SRX1637466	TFs and others	BRD4	Blood	MOLT-4	1414	26/1536	9/98	-3.87486	-1.82883	0.184317
SRX4708074	TFs and others	PTBP1	Blood	K-562	1011	26/1536	9/98	-3.87486	-1.82883	0.184317
SRX5683078	TFs and others	ESR1	Uterus	Ishikawa	4016	73/1536	15/98	-3.87279	-1.82883	0.310503
SRX4001906	TFs and others	RAD21	Blood	THP-1	21945	151/1536	23/98	-3.87112	-1.82883	0.418875
SRX326885	TFs and others	GABPA	Prostate	VCaP	12665	695/1536	25/98	-3.86902	-1.82883	1.7737
SRX253229	TFs and others	SSRP1	Others	Fibrosarcoma	1524	56/1536	13/98	-3.86313	-1.82883	0.27484
SRX9206199	TFs and others	GFP	Digestive tract	HCT 116	13651	1050/1536	48/98	-3.86291	-1.82883	1.39567
SRX1212233	TFs and others	CREB1	Prostate	LNCAP	6425	692/1536	25/98	-3.86137	-1.82883	1.76604
SRX682382	TFs and others	FUS	Blood	TSU-1621MT	4080	48/1536	12/98	-3.85716	-1.82883	0.255208
SRX5771666	TFs and others	SOX2	Gonad	N2102Ep	18011	33/1536	10/98	-3.85678	-1.82883	0.210547
SRX326886	TFs and others	GABPA	Prostate	VCaP	12505	690/1536	25/98	-3.85128	-1.82579	1.76094
SRX4717807	TFs and others	TCEA2	Breast	HMLE	414	20/1536	8/98	-3.84126	-1.8216	0.159505
SRX7677762	TFs and others	DCP2	Digestive tract	DLD-1	2611	140/1536	22/98	-3.84095	-1.8216	0.406013
SRX5709754	TFs and others	CTCF	Breast	MCF-7	3225	429/1536	11/98	-3.83979	-1.8216	2.48828
SRX5824578	TFs and others	BRD2	Breast	SUM 159PT	14897	869/1536	36/98	-3.8367	-1.82092	1.54011
SRX3142682	TFs and others	ILF3	Blood	K-562	4658	185/1536	26/98	-3.82462	-1.81123	0.453976
SRX190268	TFs and others	TAF1	Lung	A549	7674	601/1536	20/98	-3.81729	-1.80628	1.91725
SRX065541	TFs and others	Epitope tags	Kidney	293	5215	112/1536	19/98	-3.80973	-1.80108	0.376096
SRX747778	TFs and others	ESR1	Breast	MCF-7	8209	41/1536	11/98	-3.79966	-1.79968	0.237808
SRX747782	TFs and others	ESR1	Breast	MCF-7	7005	41/1536	11/98	-3.79966	-1.79968	0.237808
SRX4377128	TFs and others	CTCF	Pluripotent stem cell	hESC derived cardiac cells	24358	253/1536	32/98	-3.79937	-1.79968	0.504435
SRX190261	TFs and others	TAF1	Pluripotent stem cell	hESC derived neural cells	6770	362/1536	8/98	-3.79899	-1.79968	2.88704
SRX4001876	TFs and others	RAD21	Blood	THP-1	20047	208/1536	28/98	-3.78986	-1.79286	0.473958
ERX1149122	TFs and others	CTCF	Blood	KU812	17444	192/1536	27/98	-3.78257	-1.79056	0.453704
SRX4001871	TFs and others	RAD21	Blood	THP-1	19918	192/1536	27/98	-3.78257	-1.79056	0.453704
SRX1514975	TFs and others	GFP	Kidney	293	9616	548/1536	17/98	-3.78072	-1.79056	2.05668
SRX7427512	TFs and others	ESR1	Breast	MCF-7	32239	193/1536	27/98	-3.77196	-1.78779	0.456067
SRX573041	TFs and others	ELL2	Uterus	HeLa	581	27/1536	9/98	-3.77185	-1.78779	0.191406
SRX235608	TFs and others	SMC3	Kidney	293	1878	34/1536	10/98	-3.76679	-1.78779	0.216927
SRX6435391	TFs and others	SUPT5H	Kidney	293	630	34/1536	10/98	-3.76679	-1.78779	0.216927
SRX747781	TFs and others	ESR1	Breast	MCF-7	5626	34/1536	10/98	-3.76679	-1.78779	0.216927
SRX5323874	TFs and others	ESR1	Breast	MCF-7	14730	194/1536	27/98	-3.75939	-1.78259	0.45843
SRX5705798	TFs and others	ETS1	Pluripotent stem cell	hESC derived cardiac cells	3239	403/1536	10/98	-3.75474	-1.78013	2.57122
SRX8108988	TFs and others	G-quadruplex	Liver	Hep G2	1141	180/1536	1/98	-3.75167	-1.77924	11.4844
SRX1046558	TFs and others	RAG2	Blood	Thymus	21556	928/1536	40/98	-3.74242	-1.77215	1.48021
SRX1036364	TFs and others	RUNX1	Blood	Acute myeloid leukemia	11798	561/1536	18/98	-3.72924	-1.76332	1.9885
SRX4001905	TFs and others	RAD21	Blood	THP-1	27573	196/1536	27/98	-3.72886	-1.76332	0.463156
SRX387508	TFs and others	SUPT5H	Uterus	HeLa	434	21/1536	8/98	-3.72292	-1.76332	0.16748
SRX7677737	TFs and others	NCBP1	Digestive tract	DLD-1	587	21/1536	8/98	-3.72292	-1.76332	0.16748
SRX8699708	TFs and others	CPSF3L	Digestive tract	DLD-1	467	21/1536	8/98	-3.72292	-1.76332	0.16748
SRX7677741	TFs and others	XRN2	Digestive tract	DLD-1	942	42/1536	11/98	-3.72064	-1.76315	0.243608
SRX1585244	TFs and others	ESR1	Breast	LTED cells	6327	50/1536	12/98	-3.71261	-1.75721	0.265842
SRX4525861	TFs and others	SMARCA4	Blood	MOLM-13	32337	218/1536	29/98	-3.70148	-1.74816	0.479616
SRX7030926	TFs and others	KDM4C	Breast	MCF-7	2905	381/1536	9/98	-3.68832	-1.73708	2.70095
ERX1276009	TFs and others	CTCF	Blood	UT-7	4269	95/1536	17/98	-3.68616	-1.73698	0.356541
SRX730450	TFs and others	ESR1	Breast	MCF-7	8251	35/1536	10/98	-3.67963	-1.7325	0.223307
SRX4708087	TFs and others	SAFB	Blood	K-562	3245	105/1536	18/98	-3.67435	-1.72969	0.372179
SRX7677725	TFs and others	NELFCD	Digestive tract	DLD-1	953	28/1536	9/98	-3.67274	-1.72969	0.198495
SRX2731314	TFs and others	PAF1	Digestive tract	HCT 116	1207	59/1536	13/98	-3.66558	-1.72476	0.289563
SRX6476492	TFs and others	SMAD2	Cardiovascular	HUVEC	1950	86/1536	16/98	-3.66018	-1.72476	0.342936
SRX3229139	TFs and others	ESR1	Breast	Breast cancer	5607	521/1536	16/98	-3.65994	-1.72476	2.07756
SRX2281260	TFs and others	KMT2A	Blood	Bone marrow mononuclear cells	31999	983/1536	44/98	-3.65939	-1.72476	1.4254
SRX9534427	TFs and others	POU2AF1	Blood	Tonsil germinal center cells	15303	519/1536	16/98	-3.6547	-1.72476	2.06958
SRX4001907	TFs and others	RAD21	Blood	THP-1	22044	165/1536	24/98	-3.654	-1.72476	0.438639
SRX190320	TFs and others	GABPA	Breast	MCF-7	9934	717/1536	27/98	-3.65383	-1.72476	1.6943
SRX4155871	TFs and others	SMC1A	Bone	TC-32	12843	134/1536	21/98	-3.65119	-1.72408	0.407118
SRX1873455	TFs and others	PAF1	Blood	SEM	2618	43/1536	11/98	-3.64372	-1.71856	0.249408
SRX752907	TFs and others	CREB1	Prostate	LNCAP	16061	968/1536	43/98	-3.63187	-1.70951	1.43629
SRX5624370	TFs and others	SREBF2	Blood	Macrophages	15569	766/1536	30/98	-3.63079	-1.70951	1.62908
SRX190243	TFs and others	SP2	Liver	Hep G2	2015	358/1536	8/98	-3.62499	-1.7058	2.85514
SRX3110771	TFs and others	SMC3	Uterus	HeLa	15132	147/1536	22/98	-3.61509	-1.7058	0.426314
SRX2941475	TFs and others	PBXIP1	Bone	Chondrocytes	721	6/1536	5/98	-3.61455	-1.7058	0.0765625
SRX3757018	TFs and others	Cas9	Pluripotent stem cell	NCCIT	617	6/1536	5/98	-3.61455	-1.7058	0.0765625
SRX5514032	TFs and others	CDK8	Uterus	Uterin leiomyoma	4769	481/1536	14/98	-3.61069	-1.7058	2.19206
SRX150488	TFs and others	NFYB	Uterus	HeLa	5752	482/1536	14/98	-3.61025	-1.7058	2.19661
SRX306178	TFs and others	ICE2	Digestive tract	HCT 116	373	22/1536	8/98	-3.61005	-1.7058	0.175456
SRX8699644	TFs and others	INTS3	Digestive tract	DLD-1	396	22/1536	8/98	-3.61005	-1.7058	0.175456
SRX8699660	TFs and others	PPP2R1A	Digestive tract	DLD-1	583	22/1536	8/98	-3.61005	-1.7058	0.175456
SRX186623	TFs and others	HCFC1	Uterus	HeLa	8084	778/1536	31/98	-3.60551	-1.70311	1.60123
SRX4739465	TFs and others	SUPT5H	Uterus	HeLa	603	16/1536	7/98	-3.60216	-1.70161	0.145833
SRX100563	TFs and others	BCL3	Blood	K-562	506	36/1536	10/98	-3.59515	-1.69643	0.229687
SRX326890	TFs and others	ERG	Blood	Jurkat	6685	401/1536	10/98	-3.58251	-1.68583	2.55846
SRX1280452	TFs and others	NRF1	Breast	HCC1955	11004	626/1536	22/98	-3.57892	-1.68583	1.81546
SRX4990371	TFs and others	ASCL1	Neural	KELLY	1697	29/1536	9/98	-3.57728	-1.68583	0.205584
