SRX424010	TFs and others	KDM4C	Digestive tract	KYSE-150	10469	348/560	171/364	-5.14116	-1.2491	1.32281
SRX5887610	TFs and others	TEAD4	Lung	PC-9	7118	15/560	27/364	-2.98317	-0.91385	0.361111
SRX5624369	TFs and others	SREBF2	Blood	Macrophages	31892	376/560	205/364	-2.9807	-0.91385	1.1922
SRX212648	TFs and others	STAT1	Blood	Monocytes-CD14+	45249	420/560	236/364	-2.96657	-0.91385	1.15678
SRX2194232	TFs and others	BRD4	Breast	SUM 159PT	12633	161/560	70/364	-2.96446	-0.91385	1.495
SRX9237233	TFs and others	SUPT5H	Blood	K-562	9971	266/560	133/364	-2.95829	-0.91385	1.3
SRX9419933	TFs and others	MED1	Breast	SK-BR-3	23347	268/560	134/364	-2.95704	-0.91385	1.3
SRX5824578	TFs and others	BRD2	Breast	SUM 159PT	14897	390/560	215/364	-2.95244	-0.91385	1.17907
SRX3056626	TFs and others	CTCF	Blood	Erythroblasts	38736	169/560	148/364	-2.95232	-0.91385	0.74223
SRX2267463	TFs and others	BRD4	Others	RT-112	11568	134/560	55/364	-2.94985	-0.91385	1.58364
SRX1134766	TFs and others	BRD4	Blood	MV-4-11	12642	267/560	134/364	-2.94772	-0.91385	1.29515
SRX6828397	TFs and others	RAD21	Breast	MCF-7	30473	88/560	89/364	-2.9438	-0.91385	0.642697
SRX8570925	TFs and others	HAP1	Blood	KBM-7	28920	88/560	89/364	-2.9438	-0.91385	0.642697
SRX10657966	TFs and others	Epitope tags	Blood	NALM-6	20345	334/560	177/364	-2.94083	-0.91385	1.22655
SRX3288587	TFs and others	RAD21	Pluripotent stem cell	hESC H9	46123	143/560	130/364	-2.93987	-0.91385	0.715
SRX7030928	TFs and others	NELFA	Breast	MCF-7	13756	404/560	225/364	-2.9398	-0.91385	1.16711
SRX7719081	TFs and others	SMAD3	Others	H69	11378	332/560	176/364	-2.9323	-0.909756	1.22614
SRX3433645	TFs and others	USP7	Blood	CUTLL1	18429	401/560	223/364	-2.91879	-0.903595	1.16883
SRX2064714	TFs and others	RAD21	Digestive tract	HCT 116	23445	294/560	151/364	-2.9167	-0.903595	1.26556
SRX9206199	TFs and others	GFP	Digestive tract	HCT 116	13651	361/560	195/364	-2.91608	-0.903595	1.20333
SRX186746	TFs and others	EZH2	Epidermis	NHDF	2208	23/560	35/364	-2.91263	-0.90345	0.427143
SRX5286305	TFs and others	AR	Prostate	LNCAP	51453	398/560	221/364	-2.89865	-0.892749	1.17059
SRX2770847	TFs and others	CEBPB	Blood	Macrophages	2601	14/560	0/364	-2.88037	-0.882112	inf
SRX9237231	TFs and others	SUPT5H	Blood	K-562	9961	255/560	127/364	-2.87682	-0.882112	1.30512
SRX1293531	TFs and others	KMT2A	Blood	MV-4-11	26361	460/560	266/364	-2.8731	-0.882112	1.12406
SRX9419953	TFs and others	BRD4	Breast	SK-BR-3	13268	213/560	101/364	-2.8637	-0.882112	1.37079
SRX1091825	TFs and others	CTCF	Breast	MCF-7	54955	214/560	178/364	-2.85956	-0.882112	0.781461
SRX4708024	TFs and others	HNRNPLL	Liver	Hep G2	14085	372/560	203/364	-2.85874	-0.882112	1.19113
SRX265238	TFs and others	CBFB	Blood	U-937	6345	170/560	76/364	-2.85747	-0.882112	1.45395
SRX6961669	TFs and others	SUPT5H	Digestive tract	HCT 116	13124	342/560	183/364	-2.85621	-0.882112	1.21475
SRX204413	TFs and others	MAX	Blood	P493-6	14582	343/560	184/364	-2.85305	-0.882112	1.21168
SRX5824595	TFs and others	BRD2	Breast	SUM 159PT	8516	268/560	135/364	-2.85071	-0.882112	1.29037
SRX286201	TFs and others	ING2	Digestive tract	RKO	15001	339/560	181/364	-2.84982	-0.882112	1.2174
SRX3482874	TFs and others	RAD21	Pluripotent stem cell	hESC HUES64	46421	141/560	128/364	-2.84952	-0.882112	0.716016
SRX6949255	TFs and others	GFP	Uterus	HeLa	36469	94/560	93/364	-2.84487	-0.882112	0.656989
SRX100545	TFs and others	JUND	Liver	Hep G2	19848	216/560	103/364	-2.84455	-0.882112	1.36311
SRX3460917	TFs and others	IKZF1	Blood	Pre-B cells	31964	274/560	139/364	-2.8369	-0.877409	1.28129
SRX8570923	TFs and others	HAP1	Blood	KBM-7	26667	81/560	83/364	-2.83075	-0.874181	0.634337
SRX327756	TFs and others	MED1	Blood	MM.1S	14887	240/560	118/364	-2.82763	-0.873968	1.32203
SRX1134739	TFs and others	BRD4	Blood	MV-4-11	16538	326/560	173/364	-2.81995	-0.869171	1.22486
SRX8706938	TFs and others	E2F1	Prostate	LNCAP	12750	400/560	223/364	-2.80828	-0.861526	1.16592
SRX9562888	TFs and others	PBRM1	Muscle	RH-4	4781	143/560	61/364	-2.80659	-0.861526	1.52377
SRX5286307	TFs and others	AR	Prostate	LNCAP	43005	381/560	210/364	-2.79784	-0.857957	1.17929
SRX10881820	TFs and others	SMARCA4	Others	BT-16	24801	382/560	211/364	-2.79705	-0.857957	1.17678
SRX2251225	TFs and others	BRD4	Prostate	C4-2	24585	356/560	193/364	-2.79405	-0.857957	1.19896
SRX3230386	TFs and others	HMGXB3	Liver	Hep G2	12286	225/560	109/364	-2.79181	-0.857957	1.34174
SRX5486430	TFs and others	ZIC5	Digestive tract	HCT 116	878	6/560	16/364	-2.78748	-0.856772	0.24375
SRX10657969	TFs and others	Epitope tags	Blood	NALM-6	21537	353/560	191/364	-2.78513	-0.856772	1.20131
SRX3800330	TFs and others	STAG1	Others	RT-112	32743	395/560	220/364	-2.77347	-0.847835	1.16705
SRX6913100	TFs and others	BRD4	Blood	CD4+ T cells	7558	195/560	91/364	-2.76339	-0.840461	1.39286
SRX7972427	TFs and others	MKL1	Epidermis	MKL-1	27136	345/560	186/364	-2.76002	-0.839781	1.20565
SRX100518	TFs and others	ZBTB7A	Blood	K-562	21192	342/560	184/364	-2.75357	-0.836004	1.20815
SRX080389	TFs and others	CTCF	Digestive tract	HEEpiC	25224	93/560	92/364	-2.74479	-0.82988	0.657065
SRX217738	TFs and others	TAF3	Digestive tract	HCT 116	12045	337/560	181/364	-2.73805	-0.826685	1.21022
SRX190217	TFs and others	RAD21	Lung	A549	36915	130/560	119/364	-2.73535	-0.826685	0.710084
SRX9419932	TFs and others	MED1	Breast	SK-BR-3	19647	237/560	117/364	-2.73154	-0.826685	1.31667
SRX9237234	TFs and others	SUPT5H	Blood	K-562	10795	282/560	145/364	-2.72334	-0.826685	1.26414
SRX2194285	TFs and others	BRD4	Breast	SUM 159PT	27126	287/560	148/364	-2.72039	-0.826685	1.26047
SRX4708082	TFs and others	RBFOX2	Blood	K-562	23841	416/560	235/364	-2.71794	-0.826685	1.15064
SRX4824370	TFs and others	BRD4	Prostate	22Rv1	15773	288/560	149/364	-2.71521	-0.826685	1.25638
SRX10913942	TFs and others	SP1	Epidermis	Dermal fibroblast	4234	162/560	72/364	-2.71486	-0.826685	1.4625
SRX2513052	TFs and others	TET2	Blood	Jurkat	12358	219/560	106/364	-2.71453	-0.826685	1.34292
SRX212650	TFs and others	STAT1	Blood	Monocytes-CD14+	59790	448/560	258/364	-2.71185	-0.826685	1.12868
SRX359409	TFs and others	CREBBP	Kidney	293	10317	311/560	164/364	-2.70884	-0.826685	1.23262
SRX186645	TFs and others	RBBP5	Blood	K-562	12117	308/560	162/364	-2.70872	-0.826685	1.2358
SRX3345956	TFs and others	INTS13	Blood	HL-60	11770	297/560	155/364	-2.70646	-0.826685	1.24548
SRX9419962	TFs and others	MED1	Breast	SK-BR-3	21885	245/560	122/364	-2.70602	-0.826685	1.30533
SRX2267438	TFs and others	BRD4	Epidermis	A-375	5938	72/560	24/364	-2.69986	-0.822958	1.95
SRX186725	TFs and others	EZH2	Lung	NHLF	4459	33/560	43/364	-2.69567	-0.821189	0.498837
SRX6102130	TFs and others	SUPT5H	Uterus	HeLa	21479	425/560	242/364	-2.68606	-0.815167	1.14153
SRX6857970	TFs and others	PGR	Uterus	Myometrium	14608	353/560	192/364	-2.68338	-0.815167	1.19505
SRX3288588	TFs and others	RAD21	Pluripotent stem cell	hESC H9	49090	164/560	143/364	-2.68002	-0.815167	0.745455
SRX992662	TFs and others	E2F1	Prostate	LNCAP	17851	435/560	249/364	-2.67787	-0.815167	1.13554
SRX6913050	TFs and others	BRD4	Blood	THP-1	5499	135/560	57/364	-2.67775	-0.815167	1.53947
SRX9419955	TFs and others	BRD4	Breast	SK-BR-3	19008	259/560	131/364	-2.66533	-0.810458	1.28511
SRX6476489	TFs and others	SMAD2	Cardiovascular	HUVEC	5495	178/560	82/364	-2.66466	-0.810458	1.41098
SRX2281252	TFs and others	KMT2A	Blood	SEM	7460	261/560	132/364	-2.66433	-0.810458	1.28523
SRX190262	TFs and others	USF1	Neural	SK-N-SH	9016	146/560	63/364	-2.66163	-0.810458	1.50635
SRX096362	TFs and others	Epitope tags	Cardiovascular	HUVEC	27717	264/560	134/364	-2.65675	-0.810458	1.2806
SRX204410	TFs and others	BRD4	Blood	P493-6	10138	212/560	102/364	-2.65255	-0.810458	1.35098
SRX10333912	TFs and others	NELFA	Digestive tract	DLD-1	10941	342/560	185/364	-2.65203	-0.810458	1.20162
SRX6068073	TFs and others	PGR	Uterus	Endometrium	16371	268/560	137/364	-2.64165	-0.810458	1.27153
SRX2982413	TFs and others	FOXA1	Uterus	Ishikawa	15659	113/560	45/364	-2.63982	-0.810458	1.63222
SRX360568	TFs and others	CTCF	Digestive tract	GP5d	28443	100/560	96/364	-2.63974	-0.810458	0.677083
SRX1799531	TFs and others	TRIM28	Blood	CD4+ T cells	19462	332/560	178/364	-2.63854	-0.810458	1.21236
SRX359405	TFs and others	EP300	Kidney	293	4682	157/560	70/364	-2.63752	-0.810458	1.45786
SRX2194274	TFs and others	BRD4	Breast	SUM 159PT	25559	273/560	140/364	-2.63693	-0.810458	1.2675
SRX6913083	TFs and others	BRD4	Blood	K-562	16748	271/560	139/364	-2.63474	-0.810458	1.26727
SRX7692440	TFs and others	POLR2C	Digestive tract	HCT 116	15049	418/560	237/364	-2.63012	-0.810458	1.14641
SRX3345950	TFs and others	CPSF3L	Blood	HL-60	12166	327/560	175/364	-2.62893	-0.810458	1.21457
SRX186710	TFs and others	EP300	Bone	Osteobl	3013	31/560	41/364	-2.62713	-0.810458	0.491463
SRX3601960	TFs and others	FLI1	Cardiovascular	HUVEC	19658	198/560	94/364	-2.62678	-0.810458	1.36915
SRX2458135	TFs and others	SMC1A	Blood	GM12878	30224	120/560	111/364	-2.62229	-0.810458	0.702703
SRX7692441	TFs and others	POLR2C	Digestive tract	HCT 116	15724	429/560	245/364	-2.6203	-0.810458	1.13816
SRX150637	TFs and others	USF2	Blood	GM12878	6043	99/560	38/364	-2.62	-0.810458	1.69342
SRX6102128	TFs and others	SUPT5H	Uterus	HeLa	17900	403/560	227/364	-2.61833	-0.810458	1.15396
SRX7719077	TFs and others	SMAD3	Others	H69	10619	319/560	170/364	-2.61696	-0.810458	1.21971
SRX1165095	TFs and others	Epitope tags	Liver	Hep G2	16032	295/560	154/364	-2.61629	-0.810458	1.24513
SRX190229	TFs and others	TAF1	Neural	SK-N-SH	11522	309/560	163/364	-2.61593	-0.810458	1.23221
SRX367641	TFs and others	GATA4	Digestive tract	AGS	43398	309/560	163/364	-2.61593	-0.810458	1.23221
SRX266856	TFs and others	FOXA2	Pluripotent stem cell	hESC derived mesendodermal cells	18201	360/560	197/364	-2.61127	-0.807852	1.18782
SRX6384756	TFs and others	MED26	Digestive tract	HCT 116	17745	415/560	235/364	-2.60652	-0.805145	1.14787
SRX2059878	TFs and others	O-GlcNAc	Blood	BJAB	8170	249/560	125/364	-2.59754	-0.801082	1.2948
SRX4708030	TFs and others	TAF15	Liver	Hep G2	2984	82/560	29/364	-2.59382	-0.801082	1.83793
SRX6913082	TFs and others	BRD4	Blood	K-562	8600	162/560	73/364	-2.59261	-0.801082	1.44247
SRX4415494	TFs and others	RBBP7	Kidney	hTERT-HME1	24623	380/560	211/364	-2.59248	-0.801082	1.17062
SRX3472374	TFs and others	TP53BP1	Pluripotent stem cell	hESC H9	1385	36/560	8/364	-2.59238	-0.801082	2.925
SRX2982415	TFs and others	FOXA1	Uterus	Ishikawa	16493	132/560	56/364	-2.58865	-0.800788	1.53214
SRX6913080	TFs and others	BRD4	Blood	K-562	14740	252/560	127/364	-2.58812	-0.800788	1.28976
SRX3856997	TFs and others	JUN	Breast	MDA-MB-231	34692	464/560	271/364	-2.58549	-0.800128	1.11292
SRX2267452	TFs and others	BRD4	Digestive tract	NCI-N87	13093	176/560	81/364	-2.5817	-0.798681	1.41235
SRX7677738	TFs and others	NCBP1	Digestive tract	DLD-1	7621	253/560	128/364	-2.58013	-0.798681	1.28477
SRX150450	TFs and others	TFAP2C	Uterus	HeLa	16478	228/560	112/364	-2.57567	-0.796164	1.32321
SRX2194282	TFs and others	BRD4	Breast	SUM 159PT	23176	256/560	130/364	-2.57094	-0.794702	1.28
SRX2897208	TFs and others	ESR1	Breast	Breast cancer cells	26916	455/560	265/364	-2.56944	-0.794702	1.11604
SRX5732680	TFs and others	KMT2A	Blood	MOLM-13	7670	229/560	113/364	-2.56843	-0.794702	1.31726
SRX1053364	TFs and others	CTCF	Pluripotent stem cell	ES cells	24068	97/560	93/364	-2.56391	-0.792091	0.677957
SRX186636	TFs and others	MXI1	Neural	SK-N-SH	29389	408/560	231/364	-2.55241	-0.785292	1.14805
SRX2458138	TFs and others	MED1	Blood	GM12878	13023	194/560	92/364	-2.55102	-0.785292	1.37065
SRX190265	TFs and others	ZEB1	Liver	Hep G2	11232	167/560	76/364	-2.54906	-0.785292	1.42829
SRX9187408	TFs and others	HDAC1	Pancreas	MIA Paca-2	9334	267/560	137/364	-2.54854	-0.785292	1.26679
SRX190302	TFs and others	EGR1	Digestive tract	HCT 116	17592	339/560	184/364	-2.54657	-0.785292	1.19755
SRX100412	TFs and others	TAF1	Liver	Hep G2	17790	390/560	218/364	-2.54583	-0.785292	1.16284
SRX10657967	TFs and others	Epitope tags	Blood	NALM-6	19994	336/560	182/364	-2.54187	-0.783184	1.2
SRX3271002	TFs and others	KDM1A	Pluripotent stem cell	hESC derived pancreatic cells	21954	366/560	202/364	-2.53319	-0.778492	1.17772
SRX5824574	TFs and others	BRD2	Breast	SUM 149PT	9435	240/560	120/364	-2.52713	-0.778492	1.3
SRX244180	TFs and others	CDK9	Blood	MM.1S	14372	320/560	171/364	-2.52688	-0.778492	1.21637
SRX186714	TFs and others	EZH2	Cardiovascular	HUVEC	4811	41/560	49/364	-2.5259	-0.778492	0.543878
SRX1136745	TFs and others	JUND	Epidermis	Melanoma	2839	104/560	41/364	-2.525	-0.778492	1.64878
SRX038603	TFs and others	CTCF	Cardiovascular	HUVEC	24255	100/560	95/364	-2.52496	-0.778492	0.684211
SRX1134743	TFs and others	BRD4	Blood	MV-4-11	13031	317/560	169/364	-2.52443	-0.778492	1.21923
